"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","DO",0.95,0.715998821012265,0,3,2734,"2734.03",,555,2022-07-28,4,2022,105,217,557,555,569,-2,,
"abundance","pevGARCH","exclosures","DO",0.95,0.357455603843891,0,2,2734,"2734.03",,556,2022-07-28,5,2022,105,217,557,555,569,-1,,
"abundance","pevGARCH","exclosures","DO",0.95,0.214699228309026,0,1,2734,"2734.03",,557,2022-07-28,6,2022,105,217,557,555,569,0,,
"abundance","pevGARCH","exclosures","DO",0.95,0.169665261911825,0,1,2734,"2734.03",,558,2022-07-28,7,2022,105,217,557,555,569,1,,
"abundance","pevGARCH","exclosures","DO",0.95,0.157925402722089,0,1,2734,"2734.03",,559,2022-07-28,8,2022,105,217,557,555,569,2,,
"abundance","pevGARCH","exclosures","DO",0.95,0.199686172299902,0,1,2734,"2734.03",,560,2022-07-28,9,2022,105,217,557,555,569,3,,
"abundance","pevGARCH","exclosures","DO",0.95,0.278443003632184,0,2,2734,"2734.03",,561,2022-07-28,10,2022,105,217,557,555,569,4,,
"abundance","pevGARCH","exclosures","DO",0.95,0.396544156615381,0,2,2734,"2734.03",,562,2022-07-28,11,2022,105,217,557,555,569,5,,
"abundance","pevGARCH","exclosures","DO",0.95,0.563852432973255,0,3,2734,"2734.03",,563,2022-07-28,12,2022,105,217,557,555,569,6,,
"abundance","pevGARCH","exclosures","DO",0.95,0.530539985427226,0,2,2734,"2734.03",,564,2022-07-28,1,2023,105,217,557,555,569,7,,
"abundance","pevGARCH","exclosures","DO",0.95,0.451255395281508,0,2,2734,"2734.03",,565,2022-07-28,2,2023,105,217,557,555,569,8,,
"abundance","pevGARCH","exclosures","DO",0.95,0.242772471875652,0,2,2734,"2734.03",,566,2022-07-28,3,2023,105,217,557,555,569,9,,
"abundance","pevGARCH","exclosures","DO",0.95,0.156005697226738,0,1,2734,"2734.03",,567,2022-07-28,4,2023,105,217,557,555,569,10,,
"abundance","pevGARCH","exclosures","DO",0.95,0.119478472930534,0,1,2734,"2734.03",,568,2022-07-28,5,2023,105,217,557,555,569,11,,
"abundance","pevGARCH","exclosures","DO",0.95,0.115735935569689,0,1,2734,"2734.03",,569,2022-07-28,6,2023,105,217,557,555,569,12,,
