"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","RM",0.95,0.309115169559415,0,2,2483,"2483.15",,554,2022-05-12,4,2022,94,217,555,554,567,-1,,
"abundance","pevGARCH","controls","RM",0.95,0.222577630923814,0,1,2483,"2483.15",,555,2022-05-12,4,2022,94,217,555,554,567,0,,
"abundance","pevGARCH","controls","RM",0.95,0.164902381621809,0,1,2483,"2483.15",,556,2022-05-12,5,2022,94,217,555,554,567,1,,
"abundance","pevGARCH","controls","RM",0.95,0.101240082589316,0,1,2483,"2483.15",,557,2022-05-12,6,2022,94,217,555,554,567,2,,
"abundance","pevGARCH","controls","RM",0.95,0.0773245072502649,0,1,2483,"2483.15",,558,2022-05-12,7,2022,94,217,555,554,567,3,,
"abundance","pevGARCH","controls","RM",0.95,0.0705035653852517,0,1,2483,"2483.15",,559,2022-05-12,8,2022,94,217,555,554,567,4,,
"abundance","pevGARCH","controls","RM",0.95,0.100050919862293,0,1,2483,"2483.15",,560,2022-05-12,9,2022,94,217,555,554,567,5,,
"abundance","pevGARCH","controls","RM",0.95,0.149238735744313,0,1,2483,"2483.15",,561,2022-05-12,10,2022,94,217,555,554,567,6,,
"abundance","pevGARCH","controls","RM",0.95,0.240386796909602,0,2,2483,"2483.15",,562,2022-05-12,11,2022,94,217,555,554,567,7,,
"abundance","pevGARCH","controls","RM",0.95,0.389947044562315,0,2,2483,"2483.15",,563,2022-05-12,12,2022,94,217,555,554,567,8,,
"abundance","pevGARCH","controls","RM",0.95,0.445430898221833,0,2,2483,"2483.15",,564,2022-05-12,1,2023,94,217,555,554,567,9,,
"abundance","pevGARCH","controls","RM",0.95,0.344908789652635,0,2,2483,"2483.15",,565,2022-05-12,2,2023,94,217,555,554,567,10,,
"abundance","pevGARCH","controls","RM",0.95,0.129273895655348,0,1,2483,"2483.15",,566,2022-05-12,3,2023,94,217,555,554,567,11,,
"abundance","pevGARCH","controls","RM",0.95,0.108644117327415,0,1,2483,"2483.15",,567,2022-05-12,4,2023,94,217,555,554,567,12,,
