"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-08-04",7,2022,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-1.28431878706667,1.2890967629053,"2741.6",2741,NA,558,217,558,558,570,0,NA,NA
"2022-08-04",8,2022,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-1.49956043538306,1.50433841122169,"2741.6",2741,NA,559,217,558,558,570,1,NA,NA
"2022-08-04",9,2022,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-1.687607237552,1.69238521339063,"2741.6",2741,NA,560,217,558,558,570,2,NA,NA
"2022-08-04",10,2022,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-1.85672973181223,1.86150770765086,"2741.6",2741,NA,561,217,558,558,570,3,NA,NA
"2022-08-04",11,2022,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.01170077820463,2.01647875404326,"2741.6",2741,NA,562,217,558,558,570,4,NA,NA
"2022-08-04",12,2022,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.15557133561635,2.16034931145498,"2741.6",2741,NA,563,217,558,558,570,5,NA,NA
"2022-08-04",1,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.29043196669165,2.29520994253027,"2741.6",2741,NA,564,217,558,558,570,6,NA,NA
"2022-08-04",2,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.41778933233977,2.4225673081784,"2741.6",2741,NA,565,217,558,558,570,7,NA,NA
"2022-08-04",3,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.5387718243476,2.54354980018622,"2741.6",2741,NA,566,217,558,558,570,8,NA,NA
"2022-08-04",4,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.65425051448781,2.65902849032644,"2741.6",2741,NA,567,217,558,558,570,9,NA,NA
"2022-08-04",5,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.76491450423671,2.76969248007534,"2741.6",2741,NA,568,217,558,558,570,10,NA,NA
"2022-08-04",6,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.87132007697363,2.87609805281226,"2741.6",2741,NA,569,217,558,558,570,11,NA,NA
"2022-08-04",7,2023,"abundance","ESSS",106,0.95,"controls","OL",0.00238898791931312,-2.97392399320294,2.97870196904157,"2741.6",2741,NA,570,217,558,558,570,12,NA,NA
