"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-02",2,2023,"abundance","jags_logistic_competition","controls","DM",6.052,0.428,20.662,121,0.95,"3076.1",3076,NA,565,217,565,565,577,0,NA,NA
"2023-03-02",3,2023,"abundance","jags_logistic_competition","controls","DM",6.036,0.423,21.254,121,0.95,"3076.1",3076,NA,566,217,565,565,577,1,NA,NA
"2023-03-02",4,2023,"abundance","jags_logistic_competition","controls","DM",6.015,0.417,21.548,121,0.95,"3076.1",3076,NA,567,217,565,565,577,2,NA,NA
"2023-03-02",5,2023,"abundance","jags_logistic_competition","controls","DM",5.998,0.411,21.85,121,0.95,"3076.1",3076,NA,568,217,565,565,577,3,NA,NA
"2023-03-02",6,2023,"abundance","jags_logistic_competition","controls","DM",5.983,0.406,22.109,121,0.95,"3076.1",3076,NA,569,217,565,565,577,4,NA,NA
"2023-03-02",7,2023,"abundance","jags_logistic_competition","controls","DM",5.956,0.401,22.081,121,0.95,"3076.1",3076,NA,570,217,565,565,577,5,NA,NA
"2023-03-02",8,2023,"abundance","jags_logistic_competition","controls","DM",5.951,0.396,22.415,121,0.95,"3076.1",3076,NA,571,217,565,565,577,6,NA,NA
"2023-03-02",9,2023,"abundance","jags_logistic_competition","controls","DM",5.93,0.391,22.562,121,0.95,"3076.1",3076,NA,572,217,565,565,577,7,NA,NA
"2023-03-02",10,2023,"abundance","jags_logistic_competition","controls","DM",5.918,0.385,22.631,121,0.95,"3076.1",3076,NA,573,217,565,565,577,8,NA,NA
"2023-03-02",11,2023,"abundance","jags_logistic_competition","controls","DM",5.895,0.379,22.523,121,0.95,"3076.1",3076,NA,574,217,565,565,577,9,NA,NA
"2023-03-02",12,2023,"abundance","jags_logistic_competition","controls","DM",5.883,0.377,22.634,121,0.95,"3076.1",3076,NA,575,217,565,565,577,10,NA,NA
"2023-03-02",1,2024,"abundance","jags_logistic_competition","controls","DM",5.87,0.367,22.728,121,0.95,"3076.1",3076,NA,576,217,565,565,577,11,NA,NA
"2023-03-02",2,2024,"abundance","jags_logistic_competition","controls","DM",5.851,0.364,22.634,121,0.95,"3076.1",3076,NA,577,217,565,565,577,12,NA,NA
