"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-09-08",8,2022,559,"abundance","jags_RW","dm_controls","DM",12.957,6.492,19.723,111,0.95,217,559,2855
"2022-09-08",9,2022,560,"abundance","jags_RW","dm_controls","DM",22.379,0.108,76.884,111,0.95,217,559,2855
"2022-09-08",10,2022,561,"abundance","jags_RW","dm_controls","DM",31.544,0,154.744,111,0.95,217,559,2855
"2022-09-08",11,2022,562,"abundance","jags_RW","dm_controls","DM",37.917,0.458,196.9,111,0.95,217,559,2855
"2022-09-08",12,2022,563,"abundance","jags_RW","dm_controls","DM",41.719,0.247,196.9,111,0.95,217,559,2855
"2022-09-08",1,2023,564,"abundance","jags_RW","dm_controls","DM",43.736,0.127,196.9,111,0.95,217,559,2855
"2022-09-08",2,2023,565,"abundance","jags_RW","dm_controls","DM",45.15,0.059,196.9,111,0.95,217,559,2855
"2022-09-08",3,2023,566,"abundance","jags_RW","dm_controls","DM",45.588,0.016,196.9,111,0.95,217,559,2855
"2022-09-08",4,2023,567,"abundance","jags_RW","dm_controls","DM",46.226,0,196.9,111,0.95,217,559,2855
"2022-09-08",5,2023,568,"abundance","jags_RW","dm_controls","DM",46.187,0,196.9,111,0.95,217,559,2855
"2022-09-08",6,2023,569,"abundance","jags_RW","dm_controls","DM",46.156,0,196.9,111,0.95,217,559,2855
"2022-09-08",7,2023,570,"abundance","jags_RW","dm_controls","DM",45.911,0,196.9,111,0.95,217,559,2855
"2022-09-08",8,2023,571,"abundance","jags_RW","dm_controls","DM",45.17,0,196.9,111,0.95,217,559,2855
