"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-08-11",7,2022,558,"abundance","jags_RW","dm_controls","DM",12.764,6.409,19.612,107,0.95,217,558,2767
"2022-08-11",8,2022,559,"abundance","jags_RW","dm_controls","DM",21.775,0.139,76.429,107,0.95,217,558,2767
"2022-08-11",9,2022,560,"abundance","jags_RW","dm_controls","DM",30.849,0,151.891,107,0.95,217,558,2767
"2022-08-11",10,2022,561,"abundance","jags_RW","dm_controls","DM",37.223,0.477,196.9,107,0.95,217,558,2767
"2022-08-11",11,2022,562,"abundance","jags_RW","dm_controls","DM",41.241,0.247,196.9,107,0.95,217,558,2767
"2022-08-11",12,2022,563,"abundance","jags_RW","dm_controls","DM",43.634,0.132,196.9,107,0.95,217,558,2767
"2022-08-11",1,2023,564,"abundance","jags_RW","dm_controls","DM",45.54,0.062,196.9,107,0.95,217,558,2767
"2022-08-11",2,2023,565,"abundance","jags_RW","dm_controls","DM",45.879,0.02,196.9,107,0.95,217,558,2767
"2022-08-11",3,2023,566,"abundance","jags_RW","dm_controls","DM",46.463,0,196.9,107,0.95,217,558,2767
"2022-08-11",4,2023,567,"abundance","jags_RW","dm_controls","DM",46.304,0,196.9,107,0.95,217,558,2767
"2022-08-11",5,2023,568,"abundance","jags_RW","dm_controls","DM",46.158,0,196.9,107,0.95,217,558,2767
"2022-08-11",6,2023,569,"abundance","jags_RW","dm_controls","DM",45.862,0,196.9,107,0.95,217,558,2767
"2022-08-11",7,2023,570,"abundance","jags_RW","dm_controls","DM",44.9,0,196.9,107,0.95,217,558,2767
