"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","GPEDM","all","PP",6.45906311272886,-68.1596972483625,81.0778234738203,0.95,496,"496.15",,527,2020-02-07,1,2020,22,217,527,527,539,0,,
"abundance","GPEDM","all","PP",22.6958435336585,-51.8408410432617,97.2325281105788,0.95,496,"496.15",,528,2020-02-07,2,2020,22,217,527,527,539,1,,
"abundance","GPEDM","all","PP",34.0524857305821,-40.0977357765182,108.202707237683,0.95,496,"496.15",,529,2020-02-07,3,2020,22,217,527,527,539,2,,
"abundance","GPEDM","all","PP",42.8390475946878,-31.2836938073203,116.961788996696,0.95,496,"496.15",,530,2020-02-07,4,2020,22,217,527,527,539,3,,
"abundance","GPEDM","all","PP",48.2284518038378,-25.8753980524332,122.332301660109,0.95,496,"496.15",,531,2020-02-07,5,2020,22,217,527,527,539,4,,
"abundance","GPEDM","all","PP",49.8312946661979,-24.2189886486972,123.881577981093,0.95,496,"496.15",,532,2020-02-07,6,2020,22,217,527,527,539,5,,
"abundance","GPEDM","all","PP",49.8840200939511,-24.1132732495995,123.881313437502,0.95,496,"496.15",,533,2020-02-07,7,2020,22,217,527,527,539,6,,
"abundance","GPEDM","all","PP",48.7362167961599,-25.2778683298371,122.750301922157,0.95,496,"496.15",,534,2020-02-07,8,2020,22,217,527,527,539,7,,
"abundance","GPEDM","all","PP",47.2176714602689,-26.8184577888829,121.253800709421,0.95,496,"496.15",,535,2020-02-07,9,2020,22,217,527,527,539,8,,
"abundance","GPEDM","all","PP",45.9067258039822,-28.1414638211881,119.954915429153,0.95,496,"496.15",,536,2020-02-07,10,2020,22,217,527,527,539,9,,
"abundance","GPEDM","all","PP",44.834907090505,-29.2129450840558,118.882759265066,0.95,496,"496.15",,537,2020-02-07,11,2020,22,217,527,527,539,10,,
"abundance","GPEDM","all","PP",44.1197890364332,-29.9206083673454,118.160186440212,0.95,496,"496.15",,538,2020-02-07,12,2020,22,217,527,527,539,11,,
"abundance","GPEDM","all","PP",43.6884393545138,-30.3411106444205,117.717989353448,0.95,496,"496.15",,539,2020-02-07,1,2021,22,217,527,527,539,12,,
