"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","controls","SF",0.007,0,0,0.95,1379,"1379.17",,528,2020-12-03,2,2020,55,217,537,528,549,-9,,
"abundance","jags_RW","controls","SF",0.013,0,0.009,0.95,1379,"1379.17",,529,2020-12-03,3,2020,55,217,537,528,549,-8,,
"abundance","jags_RW","controls","SF",0.021,0,0.026,0.95,1379,"1379.17",,530,2020-12-03,4,2020,55,217,537,528,549,-7,,
"abundance","jags_RW","controls","SF",0.034,0,0.034,0.95,1379,"1379.17",,531,2020-12-03,5,2020,55,217,537,528,549,-6,,
"abundance","jags_RW","controls","SF",0.064,0,0.055,0.95,1379,"1379.17",,532,2020-12-03,6,2020,55,217,537,528,549,-5,,
"abundance","jags_RW","controls","SF",0.094,0,0.074,0.95,1379,"1379.17",,533,2020-12-03,7,2020,55,217,537,528,549,-4,,
"abundance","jags_RW","controls","SF",0.111,0,0.099,0.95,1379,"1379.17",,534,2020-12-03,8,2020,55,217,537,528,549,-3,,
"abundance","jags_RW","controls","SF",0.145,0,0.135,0.95,1379,"1379.17",,535,2020-12-03,9,2020,55,217,537,528,549,-2,,
"abundance","jags_RW","controls","SF",0.225,0,0.149,0.95,1379,"1379.17",,536,2020-12-03,10,2020,55,217,537,528,549,-1,,
"abundance","jags_RW","controls","SF",0.284,0,0.195,0.95,1379,"1379.17",,537,2020-12-03,11,2020,55,217,537,528,549,0,,
"abundance","jags_RW","controls","SF",0.313,0,0.231,0.95,1379,"1379.17",,538,2020-12-03,12,2020,55,217,537,528,549,1,,
"abundance","jags_RW","controls","SF",0.383,0,0.27,0.95,1379,"1379.17",,539,2020-12-03,1,2021,55,217,537,528,549,2,,
"abundance","jags_RW","controls","SF",0.428,0,0.318,0.95,1379,"1379.17",,540,2020-12-03,2,2021,55,217,537,528,549,3,,
"abundance","jags_RW","controls","SF",0.463,0,0.387,0.95,1379,"1379.17",,541,2020-12-03,3,2021,55,217,537,528,549,4,,
"abundance","jags_RW","controls","SF",0.556,0,0.448,0.95,1379,"1379.17",,542,2020-12-03,4,2021,55,217,537,528,549,5,,
"abundance","jags_RW","controls","SF",0.63,0,0.527,0.95,1379,"1379.17",,543,2020-12-03,5,2021,55,217,537,528,549,6,,
"abundance","jags_RW","controls","SF",0.709,0,0.637,0.95,1379,"1379.17",,544,2020-12-03,6,2021,55,217,537,528,549,7,,
"abundance","jags_RW","controls","SF",0.786,0,0.741,0.95,1379,"1379.17",,545,2020-12-03,7,2021,55,217,537,528,549,8,,
"abundance","jags_RW","controls","SF",0.839,0,0.89,0.95,1379,"1379.17",,546,2020-12-03,8,2021,55,217,537,528,549,9,,
"abundance","jags_RW","controls","SF",0.898,0,0.956,0.95,1379,"1379.17",,547,2020-12-03,9,2021,55,217,537,528,549,10,,
"abundance","jags_RW","controls","SF",0.937,0,1.114,0.95,1379,"1379.17",,548,2020-12-03,10,2021,55,217,537,528,549,11,,
"abundance","jags_RW","controls","SF",1.017,0,1.179,0.95,1379,"1379.17",,549,2020-12-03,11,2021,55,217,537,528,549,12,,
