"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2018-02-18","abundance","pevGARCH","Controls","PF",610.842300282395,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","PH",1e+06,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","PL",38.4776556805145,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","PM",268.406751583056,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","PP",1794.79017772843,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","RF",1e+06,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","RM",379.532592742195,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","RO",33.7906372352774,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","SF",274.408363567623,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","SH",157.370197695092,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","SO",1e+06,217,486,486
"2018-02-18","abundance","pevGARCH","Controls","total",2105.22680250336,217,486,486
"2018-02-18","abundance","AutoArima","All","total",-13.4068480699653,217,485,485
"2018-02-18","abundance","AutoArima","Controls","total",124.211041414406,217,485,485
"2018-02-18","abundance","ESSS","All","total",3460.50831718257,217,485,485
"2018-02-18","abundance","ESSS","Controls","total",2762.15595063835,217,485,485
"2018-02-18","abundance","nbGARCH","All","BA",462.079377140613,217,485,485
"2018-02-18","abundance","nbGARCH","All","DM",1769.67411904497,217,485,485
"2018-02-18","abundance","nbGARCH","All","DO",1528.9493637594,217,485,485
"2018-02-18","abundance","nbGARCH","All","DS",290.918687399481,217,485,485
"2018-02-18","abundance","nbGARCH","All","NA",855.848840951042,217,485,485
"2018-02-18","abundance","nbGARCH","All","OL",2356.79957062951,217,485,485
"2018-02-18","abundance","nbGARCH","All","OT",1481.02829657069,217,485,485
"2018-02-18","abundance","nbGARCH","All","PB",1816.68766726646,217,485,485
"2018-02-18","abundance","nbGARCH","All","PE",1187.55081790943,217,485,485
"2018-02-18","abundance","nbGARCH","All","PF",1129.53034907779,217,485,485
"2018-02-18","abundance","nbGARCH","All","PH",52.252307139362,217,485,485
"2018-02-18","abundance","nbGARCH","All","PL",368.245033466449,217,485,485
"2018-02-18","abundance","nbGARCH","All","PM",778.216678038917,217,485,485
"2018-02-18","abundance","nbGARCH","All","PP",2365.59511544065,217,485,485
"2018-02-18","abundance","nbGARCH","All","RF",37.8222450898248,217,485,485
"2018-02-18","abundance","nbGARCH","All","RM",1192.2582023763,217,485,485
"2018-02-18","abundance","nbGARCH","All","RO",282.194479190465,217,485,485
"2018-02-18","abundance","nbGARCH","All","SF",608.924548364606,217,485,485
"2018-02-18","abundance","nbGARCH","All","SH",586.07348251059,217,485,485
"2018-02-18","abundance","nbGARCH","All","SO",32.9584037956908,217,485,485
"2018-02-18","abundance","nbGARCH","All","total",2699.77318943864,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","BA",264.958763264738,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","DM",1458.22301878262,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","DO",940.877952763301,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","DS",148.763183418301,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","NA",202.946268091182,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","OL",415.557029743421,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","OT",920.340232747525,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PB",805.393988716008,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PE",330.556924528063,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PF",576.132715590733,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PH",1e+06,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PL",38.8945043641054,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PM",256.27091888418,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","PP",1550.43234587555,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","RF",1e+06,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","RM",374.537720112447,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","RO",45.4383735471677,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","SF",259.693534971479,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","SH",171.916225120138,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","SO",1e+06,217,485,485
"2018-02-18","abundance","nbGARCH","Controls","total",1993.59676474656,217,485,485
"2018-02-18","abundance","pevGARCH","All","BA",663.051889100768,217,485,485
"2018-02-18","abundance","pevGARCH","All","DM",1757.39190024728,217,485,485
"2018-02-18","abundance","pevGARCH","All","DO",1532.77751690792,217,485,485
"2018-02-18","abundance","pevGARCH","All","DS",290.918687399481,217,485,485
"2018-02-18","abundance","pevGARCH","All","NA",852.045671098555,217,485,485
"2018-02-18","abundance","pevGARCH","All","OL",834.188289332675,217,485,485
"2018-02-18","abundance","pevGARCH","All","OT",1511.47161408596,217,485,485
"2018-02-18","abundance","pevGARCH","All","PB",2061.52735139744,217,485,485
"2018-02-18","abundance","pevGARCH","All","PE",1217.25740826651,217,485,485
"2018-02-18","abundance","pevGARCH","All","PF",1238.69460057317,217,485,485
"2018-02-18","abundance","pevGARCH","All","PH",48.8948474979092,217,485,485
"2018-02-18","abundance","pevGARCH","All","PL",406.56219811541,217,485,485
"2018-02-18","abundance","pevGARCH","All","PM",811.035638705148,217,485,485
"2018-02-18","abundance","pevGARCH","All","PP",4323.15829646905,217,485,485
"2018-02-18","abundance","pevGARCH","All","RF",37.1434901156884,217,485,485
"2018-02-18","abundance","pevGARCH","All","RM",1223.7700090922,217,485,485
"2018-02-18","abundance","pevGARCH","All","RO",273.734716616275,217,485,485
"2018-02-18","abundance","pevGARCH","All","SF",633.784455189292,217,485,485
"2018-02-18","abundance","pevGARCH","All","SH",599.382897513228,217,485,485
"2018-02-18","abundance","pevGARCH","All","SO",25.7894831628925,217,485,485
"2018-02-18","abundance","pevGARCH","All","total",3920.22668313235,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","BA",273.498811555337,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","DM",1452.57002067906,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","DO",934.596403156957,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","DS",141.375392695151,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","NA",202.946268091182,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","OL",412.894775410458,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","OT",918.856534996101,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PB",799.351383722034,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PE",337.303823756981,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PF",594.87800300206,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PH",1e+06,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PL",38.6300095231529,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PM",266.948254438378,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","PP",1785.53256704666,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","RF",1e+06,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","RM",379.302351481466,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","RO",33.4583114399437,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","SF",270.586270146398,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","SH",157.280931172246,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","SO",1e+06,217,485,485
"2018-02-18","abundance","pevGARCH","Controls","total",2096.13833062531,217,485,485
"2018-02-18","abundance","AutoArima","All","total",-12.4620390983426,217,484,484
"2018-02-18","abundance","AutoArima","Controls","total",124.353755105958,217,484,484
"2018-02-18","abundance","ESSS","All","total",3447.18837814604,217,484,484
"2018-02-18","abundance","ESSS","Controls","total",2751.42470072727,217,484,484
"2018-02-18","abundance","nbGARCH","All","BA",453.459833307332,217,484,484
"2018-02-18","abundance","nbGARCH","All","DM",1763.78404789504,217,484,484
"2018-02-18","abundance","nbGARCH","All","DO",1523.74376045036,217,484,484
"2018-02-18","abundance","nbGARCH","All","DS",293.289480411963,217,484,484
"2018-02-18","abundance","nbGARCH","All","NA",851.448746530682,217,484,484
"2018-02-18","abundance","nbGARCH","All","OL",972.069639499072,217,484,484
"2018-02-18","abundance","nbGARCH","All","OT",1476.61299607143,217,484,484
"2018-02-18","abundance","nbGARCH","All","PB",1812.43122263024,217,484,484
"2018-02-18","abundance","nbGARCH","All","PE",1183.32213910892,217,484,484
