"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","exclosures","PB",1.674,0.856,2.57,0.95,321,"321.07",,527,2020-01-16,1,2020,15,217,526,527,538,1,,
"abundance","jags_RW","exclosures","PB",1.683,0.802,2.651,0.95,321,"321.07",,528,2020-01-16,2,2020,15,217,526,527,538,2,,
"abundance","jags_RW","exclosures","PB",1.694,0.777,2.761,0.95,321,"321.07",,529,2020-01-16,3,2020,15,217,526,527,538,3,,
"abundance","jags_RW","exclosures","PB",1.705,0.723,2.832,0.95,321,"321.07",,530,2020-01-16,4,2020,15,217,526,527,538,4,,
"abundance","jags_RW","exclosures","PB",1.716,0.706,2.945,0.95,321,"321.07",,531,2020-01-16,5,2020,15,217,526,527,538,5,,
"abundance","jags_RW","exclosures","PB",1.726,0.653,2.997,0.95,321,"321.07",,532,2020-01-16,6,2020,15,217,526,527,538,6,,
"abundance","jags_RW","exclosures","PB",1.738,0.631,3.103,0.95,321,"321.07",,533,2020-01-16,7,2020,15,217,526,527,538,7,,
"abundance","jags_RW","exclosures","PB",1.747,0.59,3.173,0.95,321,"321.07",,534,2020-01-16,8,2020,15,217,526,527,538,8,,
"abundance","jags_RW","exclosures","PB",1.757,0.568,3.273,0.95,321,"321.07",,535,2020-01-16,9,2020,15,217,526,527,538,9,,
"abundance","jags_RW","exclosures","PB",1.764,0.503,3.259,0.95,321,"321.07",,536,2020-01-16,10,2020,15,217,526,527,538,10,,
"abundance","jags_RW","exclosures","PB",1.774,0.491,3.342,0.95,321,"321.07",,537,2020-01-16,11,2020,15,217,526,527,538,11,,
"abundance","jags_RW","exclosures","PB",1.784,0.486,3.427,0.95,321,"321.07",,538,2020-01-16,12,2020,15,217,526,527,538,12,,
