"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-02",2,2023,"abundance","jags_RW","controls","DM",18.584,13.218,24.469,121,0.95,"3079.1",3079,NA,565,217,565,565,577,0,NA,NA
"2023-03-02",3,2023,"abundance","jags_RW","controls","DM",18.708,11.698,26.057,121,0.95,"3079.1",3079,NA,566,217,565,565,577,1,NA,NA
"2023-03-02",4,2023,"abundance","jags_RW","controls","DM",18.855,10.763,27.719,121,0.95,"3079.1",3079,NA,567,217,565,565,577,2,NA,NA
"2023-03-02",5,2023,"abundance","jags_RW","controls","DM",18.993,9.946,29.176,121,0.95,"3079.1",3079,NA,568,217,565,565,577,3,NA,NA
"2023-03-02",6,2023,"abundance","jags_RW","controls","DM",19.142,9.325,30.56,121,0.95,"3079.1",3079,NA,569,217,565,565,577,4,NA,NA
"2023-03-02",7,2023,"abundance","jags_RW","controls","DM",19.291,8.825,31.966,121,0.95,"3079.1",3079,NA,570,217,565,565,577,5,NA,NA
"2023-03-02",8,2023,"abundance","jags_RW","controls","DM",19.427,8.009,32.895,121,0.95,"3079.1",3079,NA,571,217,565,565,577,6,NA,NA
"2023-03-02",9,2023,"abundance","jags_RW","controls","DM",19.584,7.472,34.228,121,0.95,"3079.1",3079,NA,572,217,565,565,577,7,NA,NA
"2023-03-02",10,2023,"abundance","jags_RW","controls","DM",19.73,6.894,35.025,121,0.95,"3079.1",3079,NA,573,217,565,565,577,8,NA,NA
"2023-03-02",11,2023,"abundance","jags_RW","controls","DM",19.905,6.635,36.394,121,0.95,"3079.1",3079,NA,574,217,565,565,577,9,NA,NA
"2023-03-02",12,2023,"abundance","jags_RW","controls","DM",20.058,6.256,37.392,121,0.95,"3079.1",3079,NA,575,217,565,565,577,10,NA,NA
"2023-03-02",1,2024,"abundance","jags_RW","controls","DM",20.224,5.881,38.321,121,0.95,"3079.1",3079,NA,576,217,565,565,577,11,NA,NA
"2023-03-02",2,2024,"abundance","jags_RW","controls","DM",20.392,5.77,39.378,121,0.95,"3079.1",3079,NA,577,217,565,565,577,12,NA,NA
