"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","controls","PE",1.8721775499753812,-0.6100820619268983,4.3544371618776605,217,567,568,580,0.95,126,,3399
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","controls","PE",1.7739744521242853,-1.2661602770155078,4.814109181264079,217,567,568,580,0.95,126,,3399
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","controls","PE",1.6887013601952403,-1.8217438482879387,5.199146568678419,217,567,568,580,0.95,126,,3399
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","controls","PE",1.631569819050653,-2.2932272396777518,5.556366877779057,217,567,568,580,0.95,126,,3399
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","controls","PE",1.6216820067851774,-2.677717758605773,5.921081772176128,217,567,568,580,0.95,126,,3399
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","controls","PE",1.660145442522725,-2.9837370638596648,6.304027948905115,217,567,568,580,0.95,126,,3399
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","controls","PE",1.7360506790579437,-3.2284685447466153,6.700569902862503,217,567,568,580,0.95,126,,3399
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","controls","PE",1.8332027133847066,-3.432465099340062,7.098870526109476,217,567,568,580,0.95,126,,3399
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","controls","PE",1.922110981762736,-3.628390248253007,7.472612211778479,217,567,568,580,0.95,126,,3399
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","controls","PE",1.9862025690044454,-3.8352122328153757,7.807617370824266,217,567,568,580,0.95,126,,3399
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","controls","PE",2.0051425093227526,-4.075126948956834,8.085411967602338,217,567,568,580,0.95,126,,3399
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","controls","PE",1.9760644117951145,-4.352480687651373,8.304609511241601,217,567,568,580,0.95,126,,3399
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","controls","PE",1.9065064434721215,-4.660935179121016,8.473948066065258,217,567,568,580,0.95,126,,3399
