"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","PF",14,1.6037223270896312,26.39627767291037,217,567,568,580,0.95,126,,3194
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","PF",14,-1.1822775042430376,29.18227750424304,217,567,568,580,0.95,126,,3194
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","PF",14,-3.5309840079726342,31.530984007972634,217,567,568,580,0.95,126,,3194
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","PF",14,-5.600235977144262,33.600235977144266,217,567,568,580,0.95,126,,3194
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","PF",14,-7.4709827542124465,35.47098275421244,217,567,568,580,0.95,126,,3194
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","PF",14,-9.191311961672984,37.19131196167298,217,567,568,580,0.95,126,,3194
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","PF",14,-10.792555345820738,38.79255534582074,217,567,568,580,0.95,126,,3194
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","PF",14,-12.296476011958951,40.29647601195895,217,567,568,580,0.95,126,,3194
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","PF",14,-13.718919544590488,41.71891954459049,217,567,568,580,0.95,126,,3194
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","PF",14,-15.07184808008305,43.07184808008305,217,567,568,580,0.95,126,,3194
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","PF",14,-16.364555008486075,44.36455500848608,217,567,568,580,0.95,126,,3194
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","PF",14,-17.60443087504227,45.60443087504227,217,567,568,580,0.95,126,,3194
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","PF",14,-18.797467905423325,46.797467905423325,217,567,568,580,0.95,126,,3194
