"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-05-05",4,2022,554,"abundance","jags_logistic","dm_controls","DM",26.789,17.22,36.655,93,0.95,217,555,2442
"2022-05-05",4,2022,555,"abundance","jags_logistic","dm_controls","DM",41.699,0.215,149.261,93,0.95,217,555,2442
"2022-05-05",5,2022,556,"abundance","jags_logistic","dm_controls","DM",50.007,1.899,196.9,93,0.95,217,555,2442
"2022-05-05",6,2022,557,"abundance","jags_logistic","dm_controls","DM",53.402,1.003,196.9,93,0.95,217,555,2442
"2022-05-05",7,2022,558,"abundance","jags_logistic","dm_controls","DM",54.329,0.596,196.9,93,0.95,217,555,2442
"2022-05-05",8,2022,559,"abundance","jags_logistic","dm_controls","DM",54.795,0.341,196.9,93,0.95,217,555,2442
"2022-05-05",9,2022,560,"abundance","jags_logistic","dm_controls","DM",54.294,0.215,196.9,93,0.95,217,555,2442
"2022-05-05",10,2022,561,"abundance","jags_logistic","dm_controls","DM",53.567,0.118,196.9,93,0.95,217,555,2442
"2022-05-05",11,2022,562,"abundance","jags_logistic","dm_controls","DM",52.352,0.062,196.9,93,0.95,217,555,2442
"2022-05-05",12,2022,563,"abundance","jags_logistic","dm_controls","DM",51.168,0.017,196.9,93,0.95,217,555,2442
"2022-05-05",1,2023,564,"abundance","jags_logistic","dm_controls","DM",49.906,0,196.9,93,0.95,217,555,2442
"2022-05-05",2,2023,565,"abundance","jags_logistic","dm_controls","DM",48.976,0,196.9,93,0.95,217,555,2442
"2022-05-05",3,2023,566,"abundance","jags_logistic","dm_controls","DM",48.003,0,196.9,93,0.95,217,555,2442
"2022-05-05",4,2023,567,"abundance","jags_logistic","dm_controls","DM",47.132,0,196.9,93,0.95,217,555,2442
