"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-03-09",3,2023,566,"abundance","jags_RW","controls","DM",21.794,15.723,27.912,122,0.95,217,565,3102
"2023-03-09",4,2023,567,"abundance","jags_RW","controls","DM",21.943,14.166,30.426,122,0.95,217,565,3102
"2023-03-09",5,2023,568,"abundance","jags_RW","controls","DM",22.128,12.646,32.307,122,0.95,217,565,3102
"2023-03-09",6,2023,569,"abundance","jags_RW","controls","DM",22.298,11.656,34.04,122,0.95,217,565,3102
"2023-03-09",7,2023,570,"abundance","jags_RW","controls","DM",22.446,10.897,35.7,122,0.95,217,565,3102
"2023-03-09",8,2023,571,"abundance","jags_RW","controls","DM",22.619,10.042,37.217,122,0.95,217,565,3102
"2023-03-09",9,2023,572,"abundance","jags_RW","controls","DM",22.784,9.607,38.945,122,0.95,217,565,3102
"2023-03-09",10,2023,573,"abundance","jags_RW","controls","DM",22.972,9.245,40.62,122,0.95,217,565,3102
"2023-03-09",11,2023,574,"abundance","jags_RW","controls","DM",23.164,8.05,41.241,122,0.95,217,565,3102
"2023-03-09",12,2023,575,"abundance","jags_RW","controls","DM",23.342,7.692,42.84,122,0.95,217,565,3102
"2023-03-09",1,2024,576,"abundance","jags_RW","controls","DM",23.495,7.438,44.27,122,0.95,217,565,3102
"2023-03-09",2,2024,577,"abundance","jags_RW","controls","DM",23.675,6.568,45.116,122,0.95,217,565,3102
