"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","exclosures","PP",22,1.1952797094810066,42.80472029051899,217,567,568,580,0.95,126,,3368
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","exclosures","PP",22,-3.4804744765496665,47.48047447654967,217,567,568,580,0.95,126,,3368
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","exclosures","PP",22,-7.422317596230677,51.42231759623068,217,567,568,580,0.95,126,,3368
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","exclosures","PP",22,-10.895151100380005,54.895151100380005,217,567,568,580,0.95,126,,3368
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","exclosures","PP",22,-14.034832580438028,58.03483258043803,217,567,568,580,0.95,126,,3368
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","exclosures","PP",22,-16.922067677393045,60.922067677393045,217,567,568,580,0.95,126,,3368
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","exclosures","PP",22,-19.609440581037987,63.60944058103799,217,567,568,580,0.95,126,,3368
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","exclosures","PP",22,-22.13347639434601,66.13347639434602,217,567,568,580,0.95,126,,3368
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","exclosures","PP",22,-24.520768822469634,68.52076882246963,217,567,568,580,0.95,126,,3368
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","exclosures","PP",22,-26.791393964684275,70.79139396468427,217,567,568,580,0.95,126,,3368
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","exclosures","PP",22,-28.960948953099333,72.96094895309933,217,567,568,580,0.95,126,,3368
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","exclosures","PP",22,-31.041837368098044,75.04183736809804,217,567,568,580,0.95,126,,3368
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","exclosures","PP",22,-33.04411598497271,77.0441159849727,217,567,568,580,0.95,126,,3368
