"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",21.332,12.81,30.421,0.95,2679,2679.01,NA,555,2022-07-14,4,2022,103,217,557,555,569,-2,NA,NA
"2","abundance","jags_RW","controls","DM",35.431,0.287,124.873,0.95,2679,2679.01,NA,556,2022-07-14,5,2022,103,217,557,555,569,-1,NA,NA
"3","abundance","jags_RW","controls","DM",45.652,1.668,196.9,0.95,2679,2679.01,NA,557,2022-07-14,6,2022,103,217,557,555,569,0,NA,NA
"4","abundance","jags_RW","controls","DM",51.581,0.87,196.9,0.95,2679,2679.01,NA,558,2022-07-14,7,2022,103,217,557,555,569,1,NA,NA
"5","abundance","jags_RW","controls","DM",53.794,0.512,196.9,0.95,2679,2679.01,NA,559,2022-07-14,8,2022,103,217,557,555,569,2,NA,NA
"6","abundance","jags_RW","controls","DM",55.172,0.292,196.9,0.95,2679,2679.01,NA,560,2022-07-14,9,2022,103,217,557,555,569,3,NA,NA
"7","abundance","jags_RW","controls","DM",54.879,0.184,196.9,0.95,2679,2679.01,NA,561,2022-07-14,10,2022,103,217,557,555,569,4,NA,NA
"8","abundance","jags_RW","controls","DM",55.321,0.097,196.9,0.95,2679,2679.01,NA,562,2022-07-14,11,2022,103,217,557,555,569,5,NA,NA
"9","abundance","jags_RW","controls","DM",54.968,0.043,196.9,0.95,2679,2679.01,NA,563,2022-07-14,12,2022,103,217,557,555,569,6,NA,NA
"10","abundance","jags_RW","controls","DM",53.901,0.006,196.9,0.95,2679,2679.01,NA,564,2022-07-14,1,2023,103,217,557,555,569,7,NA,NA
"11","abundance","jags_RW","controls","DM",53.176,0,196.9,0.95,2679,2679.01,NA,565,2022-07-14,2,2023,103,217,557,555,569,8,NA,NA
"12","abundance","jags_RW","controls","DM",51.653,0,196.9,0.95,2679,2679.01,NA,566,2022-07-14,3,2023,103,217,557,555,569,9,NA,NA
"13","abundance","jags_RW","controls","DM",51.631,0,196.9,0.95,2679,2679.01,NA,567,2022-07-14,4,2023,103,217,557,555,569,10,NA,NA
"14","abundance","jags_RW","controls","DM",50.583,0,196.9,0.95,2679,2679.01,NA,568,2022-07-14,5,2023,103,217,557,555,569,11,NA,NA
"15","abundance","jags_RW","controls","DM",49.611,0,196.9,0.95,2679,2679.01,NA,569,2022-07-14,6,2023,103,217,557,555,569,12,NA,NA
