"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","controls","PP",21.306789586602054,0.4140231310769913,42.199556042127114,217,567,568,580,0.95,126,,3214
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","controls","PP",21.985716123606426,-2.7085157148984322,46.679947962111285,217,567,568,580,0.95,126,,3214
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","controls","PP",20.910699470121035,-6.143948617899948,47.965347558142014,217,567,568,580,0.95,126,,3214
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","controls","PP",20.258494101316245,-7.754901934149768,48.27189013678226,217,567,568,580,0.95,126,,3214
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","controls","PP",19.86280549340616,-8.587020646051489,48.31263163286381,217,567,568,580,0.95,126,,3214
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","controls","PP",19.622743877972447,-9.049161373288317,48.29464912923321,217,567,568,580,0.95,126,,3214
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","controls","PP",19.47710011150409,-9.322131537736599,48.27633176074478,217,567,568,580,0.95,126,,3214
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","controls","PP",19.388739018570654,-9.492931077656522,48.27040911479783,217,567,568,580,0.95,126,,3214
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","controls","PP",19.33513093815832,-9.606308020389687,48.27656989670632,217,567,568,580,0.95,126,,3214
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","controls","PP",19.30260727655467,-9.686508066419933,48.291722619529274,217,567,568,580,0.95,126,,3214
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","controls","PP",19.282875389944063,-9.747182137269832,48.31293291715796,217,567,568,580,0.95,126,,3214
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","controls","PP",19.270904187133056,-9.796223892164509,48.338032266430616,217,567,568,580,0.95,126,,3214
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","controls","PP",19.263641338953843,-9.83827944766825,48.365562125575934,217,567,568,580,0.95,126,,3214
