"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_logistic","controls","DM",19.938,11.677,28.521,0.95,2280,2280.01,NA,552,2022-03-24,1,2022,87,217,553,552,565,-1,NA,NA
"2","abundance","jags_logistic","controls","DM",32.471,0.268,112.157,0.95,2280,2280.01,NA,553,2022-03-24,3,2022,87,217,553,552,565,0,NA,NA
"3","abundance","jags_logistic","controls","DM",41.794,1.481,196.9,0.95,2280,2280.01,NA,554,2022-03-24,4,2022,87,217,553,552,565,1,NA,NA
"4","abundance","jags_logistic","controls","DM",46.578,0.732,196.9,0.95,2280,2280.01,NA,555,2022-03-24,4,2022,87,217,553,552,565,2,NA,NA
"5","abundance","jags_logistic","controls","DM",48.343,0.419,196.9,0.95,2280,2280.01,NA,556,2022-03-24,5,2022,87,217,553,552,565,3,NA,NA
"6","abundance","jags_logistic","controls","DM",49.074,0.236,196.9,0.95,2280,2280.01,NA,557,2022-03-24,6,2022,87,217,553,552,565,4,NA,NA
"7","abundance","jags_logistic","controls","DM",49.34,0.128,196.9,0.95,2280,2280.01,NA,558,2022-03-24,7,2022,87,217,553,552,565,5,NA,NA
"8","abundance","jags_logistic","controls","DM",48.498,0.072,196.9,0.95,2280,2280.01,NA,559,2022-03-24,8,2022,87,217,553,552,565,6,NA,NA
"9","abundance","jags_logistic","controls","DM",47.785,0.026,196.9,0.95,2280,2280.01,NA,560,2022-03-24,9,2022,87,217,553,552,565,7,NA,NA
"10","abundance","jags_logistic","controls","DM",46.868,0,196.9,0.95,2280,2280.01,NA,561,2022-03-24,10,2022,87,217,553,552,565,8,NA,NA
"11","abundance","jags_logistic","controls","DM",46.193,0,196.9,0.95,2280,2280.01,NA,562,2022-03-24,11,2022,87,217,553,552,565,9,NA,NA
"12","abundance","jags_logistic","controls","DM",45.569,0,196.9,0.95,2280,2280.01,NA,563,2022-03-24,12,2022,87,217,553,552,565,10,NA,NA
"13","abundance","jags_logistic","controls","DM",44.511,0,196.9,0.95,2280,2280.01,NA,564,2022-03-24,1,2023,87,217,553,552,565,11,NA,NA
"14","abundance","jags_logistic","controls","DM",43.518,0,196.9,0.95,2280,2280.01,NA,565,2022-03-24,2,2023,87,217,553,552,565,12,NA,NA
