"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","controls","total",55.28375208054518,33,83,217,567,568,580,0.95,126,,3484
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","controls","total",56.62307970392067,27,101,217,567,568,580,0.95,126,,3484
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","controls","total",55.17503326274369,23,104,217,567,568,580,0.95,126,,3484
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","controls","total",50.97985612421665,19,97,217,567,568,580,0.95,126,,3484
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","controls","total",45.48252990069849,16,93,217,567,568,580,0.95,126,,3484
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","controls","total",40.044791016874385,12,81,217,567,568,580,0.95,126,,3484
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","controls","total",35.764149158767914,11,76,217,567,568,580,0.95,126,,3484
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","controls","total",33.24274482352747,9,74,217,567,568,580,0.95,126,,3484
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","controls","total",32.62900215467891,9,70,217,567,568,580,0.95,126,,3484
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","controls","total",33.963746283667824,8,76,217,567,568,580,0.95,126,,3484
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","controls","total",37.00991485669613,9,82,217,567,568,580,0.95,126,,3484
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","controls","total",41.0081208119651,11,88,217,567,568,580,0.95,126,,3484
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","controls","total",45.228750028285376,11,99,217,567,568,580,0.95,126,,3484
