"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","DM",46.50621081474304,29.524953633077352,63.48746799640873,217,567,568,580,0.95,126,,3233
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","DM",45.5893728857378,26.63789489649423,64.54085087498137,217,567,568,580,0.95,126,,3233
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","DM",40.168905235867996,19.826169824849256,60.51164064688673,217,567,568,580,0.95,126,,3233
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","DM",39.695780987376345,17.474810321122398,61.91675165363029,217,567,568,580,0.95,126,,3233
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","DM",39.986578101189956,16.657534713701164,63.315621488678744,217,567,568,580,0.95,126,,3233
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","DM",42.02917781075928,17.64235773514978,66.41599788636879,217,567,568,580,0.95,126,,3233
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","DM",45.248717024548164,19.848131963865672,70.64930208523066,217,567,568,580,0.95,126,,3233
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","DM",48.97174383836287,22.596330107962686,75.34715756876305,217,567,568,580,0.95,126,,3233
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","DM",52.09245121520474,24.7769761603096,79.40792627009988,217,567,568,580,0.95,126,,3233
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","DM",54.039555674454725,25.815312451661054,82.26379889724839,217,567,568,580,0.95,126,,3233
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","DM",54.205411708130654,25.100762019047803,83.3100613972135,217,567,568,580,0.95,126,,3233
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","DM",52.6160331028713,22.656838161267036,82.57522804447557,217,567,568,580,0.95,126,,3233
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","DM",49.70551414672438,18.915481837974486,80.49554645547428,217,567,568,580,0.95,126,,3233
