"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","exclosures","OL",0.10500673371736838,-0.9960421646041289,1.2060556320388656,217,567,568,580,0.95,126,,3268
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","exclosures","OL",0.12462362592996556,-1.0378923366993977,1.2871395885593289,217,567,568,580,0.95,126,,3268
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","exclosures","OL",0.13321989126782774,-1.0609474541801984,1.327387236715854,217,567,568,580,0.95,126,,3268
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","exclosures","OL",0.13455531775253257,-1.0762401818769738,1.3453508173820388,217,567,568,580,0.95,126,,3268
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","exclosures","OL",0.13432828400408425,-1.08528848257911,1.3539450505872785,217,567,568,580,0.95,126,,3268
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","exclosures","OL",0.1354143915463264,-1.0889054237910463,1.359734206883699,217,567,568,580,0.95,126,,3268
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","exclosures","OL",0.14063094530308778,-1.0862028243905295,1.3674647149967052,217,567,568,580,0.95,126,,3268
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","exclosures","OL",0.15059683285567277,-1.0775825882830496,1.3787762539943953,217,567,568,580,0.95,126,,3268
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","exclosures","OL",0.1638329623350212,-1.0650672768892935,1.3927332015593359,217,567,568,580,0.95,126,,3268
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","exclosures","OL",0.17873975975992043,-1.0505467472930876,1.4080262668129286,217,567,568,580,0.95,126,,3268
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","exclosures","OL",0.19165280763473422,-1.0378407336839046,1.4211463489533729,217,567,568,580,0.95,126,,3268
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","exclosures","OL",0.20031986443331853,-1.0292846568449447,1.429924385711582,217,567,568,580,0.95,126,,3268
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","exclosures","OL",0.2028104688861092,-1.0268535463629744,1.4324744841351928,217,567,568,580,0.95,126,,3268
