"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-07-21",4,2022,"abundance","jags_RW","dm_controls","DM",21.281,12.776,30.198,104,0.95,"2701.1",2701,NA,555,217,557,555,569,-2,NA,NA
"2022-07-21",5,2022,"abundance","jags_RW","dm_controls","DM",35.611,0.134,125.04,104,0.95,"2701.1",2701,NA,556,217,557,555,569,-1,NA,NA
"2022-07-21",6,2022,"abundance","jags_RW","dm_controls","DM",45.612,1.647,196.9,104,0.95,"2701.1",2701,NA,557,217,557,555,569,0,NA,NA
"2022-07-21",7,2022,"abundance","jags_RW","dm_controls","DM",51.406,0.927,196.9,104,0.95,"2701.1",2701,NA,558,217,557,555,569,1,NA,NA
"2022-07-21",8,2022,"abundance","jags_RW","dm_controls","DM",53.49,0.541,196.9,104,0.95,"2701.1",2701,NA,559,217,557,555,569,2,NA,NA
"2022-07-21",9,2022,"abundance","jags_RW","dm_controls","DM",54.311,0.335,196.9,104,0.95,"2701.1",2701,NA,560,217,557,555,569,3,NA,NA
"2022-07-21",10,2022,"abundance","jags_RW","dm_controls","DM",54.767,0.191,196.9,104,0.95,"2701.1",2701,NA,561,217,557,555,569,4,NA,NA
"2022-07-21",11,2022,"abundance","jags_RW","dm_controls","DM",53.991,0.115,196.9,104,0.95,"2701.1",2701,NA,562,217,557,555,569,5,NA,NA
"2022-07-21",12,2022,"abundance","jags_RW","dm_controls","DM",53.482,0.051,196.9,104,0.95,"2701.1",2701,NA,563,217,557,555,569,6,NA,NA
"2022-07-21",1,2023,"abundance","jags_RW","dm_controls","DM",52.455,0.013,196.9,104,0.95,"2701.1",2701,NA,564,217,557,555,569,7,NA,NA
"2022-07-21",2,2023,"abundance","jags_RW","dm_controls","DM",51.545,0,196.9,104,0.95,"2701.1",2701,NA,565,217,557,555,569,8,NA,NA
"2022-07-21",3,2023,"abundance","jags_RW","dm_controls","DM",50.523,0,196.9,104,0.95,"2701.1",2701,NA,566,217,557,555,569,9,NA,NA
"2022-07-21",4,2023,"abundance","jags_RW","dm_controls","DM",50.19,0,196.9,104,0.95,"2701.1",2701,NA,567,217,557,555,569,10,NA,NA
"2022-07-21",5,2023,"abundance","jags_RW","dm_controls","DM",49.39,0,196.9,104,0.95,"2701.1",2701,NA,568,217,557,555,569,11,NA,NA
"2022-07-21",6,2023,"abundance","jags_RW","dm_controls","DM",48.204,0,196.9,104,0.95,"2701.1",2701,NA,569,217,557,555,569,12,NA,NA
