"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","jags_RW","controls","DM",20.01,11.908,28.582,0.95,2168,2168.01,NA,552,2022-02-24,1,2022,83,217,552,552,564,0,NA,NA
"2","abundance","jags_RW","controls","DM",33.957,0.31,119.567,0.95,2168,2168.01,NA,553,2022-02-24,3,2022,83,217,552,552,564,1,NA,NA
"3","abundance","jags_RW","controls","DM",43.763,1.479,196.9,0.95,2168,2168.01,NA,554,2022-02-24,4,2022,83,217,552,552,564,2,NA,NA
"4","abundance","jags_RW","controls","DM",49.345,0.825,196.9,0.95,2168,2168.01,NA,555,2022-02-24,4,2022,83,217,552,552,564,3,NA,NA
"5","abundance","jags_RW","controls","DM",51.861,0.501,196.9,0.95,2168,2168.01,NA,556,2022-02-24,5,2022,83,217,552,552,564,4,NA,NA
"6","abundance","jags_RW","controls","DM",53.331,0.266,196.9,0.95,2168,2168.01,NA,557,2022-02-24,6,2022,83,217,552,552,564,5,NA,NA
"7","abundance","jags_RW","controls","DM",53.622,0.157,196.9,0.95,2168,2168.01,NA,558,2022-02-24,7,2022,83,217,552,552,564,6,NA,NA
"8","abundance","jags_RW","controls","DM",53.959,0.08,196.9,0.95,2168,2168.01,NA,559,2022-02-24,8,2022,83,217,552,552,564,7,NA,NA
"9","abundance","jags_RW","controls","DM",53.208,0.034,196.9,0.95,2168,2168.01,NA,560,2022-02-24,9,2022,83,217,552,552,564,8,NA,NA
"10","abundance","jags_RW","controls","DM",52.988,0.003,196.9,0.95,2168,2168.01,NA,561,2022-02-24,10,2022,83,217,552,552,564,9,NA,NA
"11","abundance","jags_RW","controls","DM",51.77,0,196.9,0.95,2168,2168.01,NA,562,2022-02-24,11,2022,83,217,552,552,564,10,NA,NA
"12","abundance","jags_RW","controls","DM",50.731,0,196.9,0.95,2168,2168.01,NA,563,2022-02-24,12,2022,83,217,552,552,564,11,NA,NA
"13","abundance","jags_RW","controls","DM",49.969,0,196.9,0.95,2168,2168.01,NA,564,2022-02-24,1,2023,83,217,552,552,564,12,NA,NA
