"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","all","PB",43.25370688036131,7.198836719161022,79.30857704156159,217,567,568,580,0.95,126,,3380
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","all","PB",46.74130769555921,2.583290376939523,90.89932501417888,217,567,568,580,0.95,126,,3380
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","all","PB",48.814062627149916,-2.175223744420542,99.80334899872037,217,567,568,580,0.95,126,,3380
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","all","PB",49.08708633495736,-7.920668890560215,106.09484156047495,217,567,568,580,0.95,126,,3380
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","all","PB",47.467928881931044,-14.980938097566927,109.91679586142902,217,567,568,580,0.95,126,,3380
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","all","PB",44.2692513521967,-23.183234281718505,111.72173698611189,217,567,568,580,0.95,126,,3380
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","all","PB",40.440833664810704,-31.668906657589865,112.55057398721127,217,567,568,580,0.95,126,,3380
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","all","PB",36.7981561551932,-39.685773402162496,113.28208571254889,217,567,568,580,0.95,126,,3380
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","all","PB",34.4279766911661,-46.19316390920654,115.04911729153875,217,567,568,580,0.95,126,,3380
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","all","PB",33.775332487385015,-50.78083312385564,118.33149809862567,217,567,568,580,0.95,126,,3380
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","all","PB",35.07796884780334,-53.23806578943603,123.3940034850427,217,567,568,580,0.95,126,,3380
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","all","PB",38.000465050746456,-53.92177820526079,129.9227083067537,217,567,568,580,0.95,126,,3380
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","all","PB",41.76470673646264,-53.6275132627966,137.15692673572187,217,567,568,580,0.95,126,,3380
