"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","PM",0.95,0.722183218401585,0,3,2508,"2508.14",,555,2022-05-19,4,2022,95,217,555,555,567,0,,
"abundance","pevGARCH","all","PM",0.95,1.22815622570456,0,5,2508,"2508.14",,556,2022-05-19,5,2022,95,217,555,555,567,1,,
"abundance","pevGARCH","all","PM",0.95,1.56664224895754,0,6,2508,"2508.14",,557,2022-05-19,6,2022,95,217,555,555,567,2,,
"abundance","pevGARCH","all","PM",0.95,1.7814426233759,0,6,2508,"2508.14",,558,2022-05-19,7,2022,95,217,555,555,567,3,,
"abundance","pevGARCH","all","PM",0.95,1.91351739446088,0,6,2508,"2508.14",,559,2022-05-19,8,2022,95,217,555,555,567,4,,
"abundance","pevGARCH","all","PM",0.95,2.00023743410072,0,6,2508,"2508.14",,560,2022-05-19,9,2022,95,217,555,555,567,5,,
"abundance","pevGARCH","all","PM",0.95,2.06998062222069,0,7,2508,"2508.14",,561,2022-05-19,10,2022,95,217,555,555,567,6,,
"abundance","pevGARCH","all","PM",0.95,2.1965594141139,0,7,2508,"2508.14",,562,2022-05-19,11,2022,95,217,555,555,567,7,,
"abundance","pevGARCH","all","PM",0.95,2.3084836507789,0,7,2508,"2508.14",,563,2022-05-19,12,2022,95,217,555,555,567,8,,
"abundance","pevGARCH","all","PM",0.95,2.39874598312851,0,7,2508,"2508.14",,564,2022-05-19,1,2023,95,217,555,555,567,9,,
"abundance","pevGARCH","all","PM",0.95,2.45758086047089,0,7,2508,"2508.14",,565,2022-05-19,2,2023,95,217,555,555,567,10,,
"abundance","pevGARCH","all","PM",0.95,2.47877636225185,0,8,2508,"2508.14",,566,2022-05-19,3,2023,95,217,555,555,567,11,,
"abundance","pevGARCH","all","PM",0.95,2.49393906791695,0,8,2508,"2508.14",,567,2022-05-19,4,2023,95,217,555,555,567,12,,
