"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-01-24",1,2020,"abundance","ESSS","controls","total",16.0185261542103,7.70630026623284,24.3307520421877,"392.18",18,0.95,392,NA,527,217,526,527,538,1,NA,NA
"2020-01-24",2,2020,"abundance","ESSS","controls","total",16.5638813425017,5.57875151444392,27.5490111705594,"392.18",18,0.95,392,NA,528,217,526,527,538,2,NA,NA
"2020-01-24",3,2020,"abundance","ESSS","controls","total",17.1092365307931,3.75715152155671,30.4613215400294,"392.18",18,0.95,392,NA,529,217,526,527,538,3,NA,NA
"2020-01-24",4,2020,"abundance","ESSS","controls","total",17.6545917190844,2.08723620783487,33.221947230334,"392.18",18,0.95,392,NA,530,217,526,527,538,4,NA,NA
"2020-01-24",5,2020,"abundance","ESSS","controls","total",18.1999469073758,0.498976858409964,35.9009169563417,"392.18",18,0.95,392,NA,531,217,526,527,538,5,NA,NA
"2020-01-24",6,2020,"abundance","ESSS","controls","total",18.7453020956672,-1.04628434538354,38.536888536718,"392.18",18,0.95,392,NA,532,217,526,527,538,6,NA,NA
"2020-01-24",7,2020,"abundance","ESSS","controls","total",19.2906572839586,-2.57255910141314,41.1538736693303,"392.18",18,0.95,392,NA,533,217,526,527,538,7,NA,NA
"2020-01-24",8,2020,"abundance","ESSS","controls","total",19.83601247225,-4.09602607350916,43.7680510180091,"392.18",18,0.95,392,NA,534,217,526,527,538,8,NA,NA
"2020-01-24",9,2020,"abundance","ESSS","controls","total",20.3813676605414,-5.6282723160501,46.3910076371328,"392.18",18,0.95,392,NA,535,217,526,527,538,9,NA,NA
"2020-01-24",10,2020,"abundance","ESSS","controls","total",20.9267228488328,-7.17800937493789,49.0314550726034,"392.18",18,0.95,392,NA,536,217,526,527,538,10,NA,NA
"2020-01-24",11,2020,"abundance","ESSS","controls","total",21.4720780371241,-8.75205626921709,51.6962123434654,"392.18",18,0.95,392,NA,537,217,526,527,538,11,NA,NA
"2020-01-24",12,2020,"abundance","ESSS","controls","total",22.0174332254155,-10.3559377953805,54.3908042462115,"392.18",18,0.95,392,NA,538,217,526,527,538,12,NA,NA
