"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","controls","SF",0.17932278930968673,0,2,217,567,568,580,0.95,126,,3483
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","controls","SF",0.1811284628763673,0,2,217,567,568,580,0.95,126,,3483
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","controls","SF",0.13438311419091287,0,1,217,567,568,580,0.95,126,,3483
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","controls","SF",0.08640625493946921,0,1,217,567,568,580,0.95,126,,3483
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","controls","SF",0.05713664222459508,0,1,217,567,568,580,0.95,126,,3483
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","controls","SF",0.04223050305518623,0,1,217,567,568,580,0.95,126,,3483
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","controls","SF",0.03792932516300419,0,1,217,567,568,580,0.95,126,,3483
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","controls","SF",0.04210514134227113,0,1,217,567,568,580,0.95,126,,3483
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","controls","SF",0.055613086446354265,0,1,217,567,568,580,0.95,126,,3483
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","controls","SF",0.08315378463777455,0,1,217,567,568,580,0.95,126,,3483
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","controls","SF",0.12556018484513776,0,1,217,567,568,580,0.95,126,,3483
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","controls","SF",0.17575592017032882,0,2,217,567,568,580,0.95,126,,3483
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","controls","SF",0.2091188226015928,0,2,217,567,568,580,0.95,126,,3483
