"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","PE",23.590356715034687,15,33,217,567,568,580,0.95,126,,3596
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","PE",18.204334122475515,8,29,217,567,568,580,0.95,126,,3596
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","PE",14.25146372790332,5,27,217,567,568,580,0.95,126,,3596
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","PE",11.204038860619908,3,23,217,567,568,580,0.95,126,,3596
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","PE",9.514086389481362,2,21,217,567,568,580,0.95,126,,3596
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","PE",8.710163460223653,1,21,217,567,568,580,0.95,126,,3596
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","PE",8.53499988324,1,21,217,567,568,580,0.95,126,,3596
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","PE",8.67341497869413,1,21,217,567,568,580,0.95,126,,3596
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","PE",9.209031193242787,1,23,217,567,568,580,0.95,126,,3596
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","PE",9.504637520238559,1,24,217,567,568,580,0.95,126,,3596
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","PE",9.84176083633972,1,24,217,567,568,580,0.95,126,,3596
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","PE",9.878535686150409,1,24,217,567,568,580,0.95,126,,3596
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","PE",9.016273394266367,1,23,217,567,568,580,0.95,126,,3596
