"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","controls","OT",0.95,1,-2.70370147531953,4.70370147531953,2497,"2497.07",,555,2022-05-19,4,2022,95,217,555,555,567,0,,
"abundance","NaiveArima","controls","OT",0.95,1,-4.23782485737811,6.23782485737811,2497,"2497.07",,556,2022-05-19,5,2022,95,217,555,555,567,1,,
"abundance","NaiveArima","controls","OT",0.95,1,-5.41499913132123,7.41499913132123,2497,"2497.07",,557,2022-05-19,6,2022,95,217,555,555,567,2,,
"abundance","NaiveArima","controls","OT",0.95,1,-6.40740295063905,8.40740295063905,2497,"2497.07",,558,2022-05-19,7,2022,95,217,555,555,567,3,,
"abundance","NaiveArima","controls","OT",0.95,1,-7.28172826718072,9.28172826718072,2497,"2497.07",,559,2022-05-19,8,2022,95,217,555,555,567,4,,
"abundance","NaiveArima","controls","OT",0.95,1,-8.0721787741261,10.0721787741261,2497,"2497.07",,560,2022-05-19,9,2022,95,217,555,555,567,5,,
"abundance","NaiveArima","controls","OT",0.95,1,-8.7990730341185,10.7990730341185,2497,"2497.07",,561,2022-05-19,10,2022,95,217,555,555,567,6,,
"abundance","NaiveArima","controls","OT",0.95,1,-9.47564971475623,11.4756497147562,2497,"2497.07",,562,2022-05-19,11,2022,95,217,555,555,567,7,,
"abundance","NaiveArima","controls","OT",0.95,1,-10.1111044259586,12.1111044259586,2497,"2497.07",,563,2022-05-19,12,2022,95,217,555,555,567,8,,
"abundance","NaiveArima","controls","OT",0.95,1,-10.7121324353356,12.7121324353356,2497,"2497.07",,564,2022-05-19,1,2023,95,217,555,555,567,9,,
"abundance","NaiveArima","controls","OT",0.95,1,-11.2837881291206,13.2837881291206,2497,"2497.07",,565,2022-05-19,2,2023,95,217,555,555,567,10,,
"abundance","NaiveArima","controls","OT",0.95,1,-11.8299982626425,13.8299982626425,2497,"2497.07",,566,2022-05-19,3,2023,95,217,555,555,567,11,,
"abundance","NaiveArima","controls","OT",0.95,1,-12.3538855782762,14.3538855782762,2497,"2497.07",,567,2022-05-19,4,2023,95,217,555,555,567,12,,
