"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","NA",3.02332697352835e-7,0,0,0.95,2127,"2127.04",,552,2022-02-10,1,2022,81,217,552,552,564,0,,
"abundance","pevGARCH","exclosures","NA",0.000973615524389941,0,0,0.95,2127,"2127.04",,553,2022-02-10,3,2022,81,217,552,552,564,1,,
"abundance","pevGARCH","exclosures","NA",0.0223387970958336,0,1,0.95,2127,"2127.04",,554,2022-02-10,4,2022,81,217,552,552,564,2,,
"abundance","pevGARCH","exclosures","NA",0.0621041955244742,0,1,0.95,2127,"2127.04",,555,2022-02-10,4,2022,81,217,552,552,564,3,,
"abundance","pevGARCH","exclosures","NA",0.0628338573575088,0,1,0.95,2127,"2127.04",,556,2022-02-10,5,2022,81,217,552,552,564,4,,
"abundance","pevGARCH","exclosures","NA",0.0382537710385021,0,1,0.95,2127,"2127.04",,557,2022-02-10,6,2022,81,217,552,552,564,5,,
"abundance","pevGARCH","exclosures","NA",0.0341073934642647,0,1,0.95,2127,"2127.04",,558,2022-02-10,7,2022,81,217,552,552,564,6,,
"abundance","pevGARCH","exclosures","NA",0.0541486669926984,0,1,0.95,2127,"2127.04",,559,2022-02-10,8,2022,81,217,552,552,564,7,,
"abundance","pevGARCH","exclosures","NA",1.0014191509389e+10,9528072915,1.8321611303e+10,0.95,2127,"2127.04",,560,2022-02-10,9,2022,81,217,552,552,564,8,,
"abundance","pevGARCH","exclosures","NA",1.0859473262144696e+19,1.0361535496023613e+19,1.91986701630553e+19,0.95,2127,"2127.04",,561,2022-02-10,10,2022,81,217,552,552,564,9,,
"abundance","pevGARCH","exclosures","NA",8.48011290579447e+27,8.1128528761543e+27,1.45152065352318e+28,0.95,2127,"2127.04",,562,2022-02-10,11,2022,81,217,552,552,564,10,,
"abundance","pevGARCH","exclosures","NA",6.33441738152608e+35,6.0753265154503e+35,1.05168122870981e+36,0.95,2127,"2127.04",,563,2022-02-10,12,2022,81,217,552,552,564,11,,
"abundance","pevGARCH","exclosures","NA",1.25596913377901e+43,1.20745511299704e+43,2.0261133343635e+43,0.95,2127,"2127.04",,564,2022-02-10,1,2023,81,217,552,552,564,12,,
