"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","all","total",282.5881418856657,251,314,217,567,568,580,0.95,126,,3558
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","all","total",275.9457692261289,236,319,217,567,568,580,0.95,126,,3558
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","all","total",271.42331891839416,228,320,217,567,568,580,0.95,126,,3558
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","all","total",268.56177929548187,216,324,217,567,568,580,0.95,126,,3558
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","all","total",265.2965639476871,211,321,217,567,568,580,0.95,126,,3558
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","all","total",261.2634634238815,203,321,217,567,568,580,0.95,126,,3558
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","all","total",257.01183352575197,197,320,217,567,568,580,0.95,126,,3558
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","all","total",251.13426184889175,188,320,217,567,568,580,0.95,126,,3558
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","all","total",244.29689575359637,182,312,217,567,568,580,0.95,126,,3558
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","all","total",236.2171011884465,177,300,217,567,568,580,0.95,126,,3558
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","all","total",227.8653783544543,166,290,217,567,568,580,0.95,126,,3558
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","all","total",224.44489183684414,165,286,217,567,568,580,0.95,126,,3558
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","all","total",223.24821313898934,165,286,217,567,568,580,0.95,126,,3558
