"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PM",0.95,0.277113491989628,0,2,2844,"2844.13",,559,2022-09-01,8,2022,110,217,559,559,571,0,,
"abundance","pevGARCH","exclosures","PM",0.95,0.351642232911672,0,2,2844,"2844.13",,560,2022-09-01,9,2022,110,217,559,559,571,1,,
"abundance","pevGARCH","exclosures","PM",0.95,0.374586163002231,0,2,2844,"2844.13",,561,2022-09-01,10,2022,110,217,559,559,571,2,,
"abundance","pevGARCH","exclosures","PM",0.95,0.38680500661269,0,2,2844,"2844.13",,562,2022-09-01,11,2022,110,217,559,559,571,3,,
"abundance","pevGARCH","exclosures","PM",0.95,0.398321170580341,0,2,2844,"2844.13",,563,2022-09-01,12,2022,110,217,559,559,571,4,,
"abundance","pevGARCH","exclosures","PM",0.95,0.409673152943512,0,2,2844,"2844.13",,564,2022-09-01,1,2023,110,217,559,559,571,5,,
"abundance","pevGARCH","exclosures","PM",0.95,0.41865735755774,0,2,2844,"2844.13",,565,2022-09-01,2,2023,110,217,559,559,571,6,,
"abundance","pevGARCH","exclosures","PM",0.95,0.420864117501226,0,2,2844,"2844.13",,566,2022-09-01,3,2023,110,217,559,559,571,7,,
"abundance","pevGARCH","exclosures","PM",0.95,0.416384900036958,0,2,2844,"2844.13",,567,2022-09-01,4,2023,110,217,559,559,571,8,,
"abundance","pevGARCH","exclosures","PM",0.95,0.407641045286498,0,2,2844,"2844.13",,568,2022-09-01,5,2023,110,217,559,559,571,9,,
"abundance","pevGARCH","exclosures","PM",0.95,0.397501089170452,0,2,2844,"2844.13",,569,2022-09-01,6,2023,110,217,559,559,571,10,,
"abundance","pevGARCH","exclosures","PM",0.95,0.388710636229099,0,2,2844,"2844.13",,570,2022-09-01,7,2023,110,217,559,559,571,11,,
"abundance","pevGARCH","exclosures","PM",0.95,0.383368202458082,0,2,2844,"2844.13",,571,2022-09-01,8,2023,110,217,559,559,571,12,,
