"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-06-23",4,2022,555,"abundance","jags_logistic","dm_controls","DM",21.143,12.48,30.01,100,0.95,217,556,2612
"2022-06-23",5,2022,556,"abundance","jags_logistic","dm_controls","DM",34.298,0.227,123.285,100,0.95,217,556,2612
"2022-06-23",6,2022,557,"abundance","jags_logistic","dm_controls","DM",42.916,1.47,196.9,100,0.95,217,556,2612
"2022-06-23",7,2022,558,"abundance","jags_logistic","dm_controls","DM",47.682,0.793,196.9,100,0.95,217,556,2612
"2022-06-23",8,2022,559,"abundance","jags_logistic","dm_controls","DM",49.593,0.467,196.9,100,0.95,217,556,2612
"2022-06-23",9,2022,560,"abundance","jags_logistic","dm_controls","DM",50.056,0.261,196.9,100,0.95,217,556,2612
"2022-06-23",10,2022,561,"abundance","jags_logistic","dm_controls","DM",50.118,0.149,196.9,100,0.95,217,556,2612
"2022-06-23",11,2022,562,"abundance","jags_logistic","dm_controls","DM",49.68,0.074,196.9,100,0.95,217,556,2612
"2022-06-23",12,2022,563,"abundance","jags_logistic","dm_controls","DM",48.731,0.027,196.9,100,0.95,217,556,2612
"2022-06-23",1,2023,564,"abundance","jags_logistic","dm_controls","DM",48.24,0,196.9,100,0.95,217,556,2612
"2022-06-23",2,2023,565,"abundance","jags_logistic","dm_controls","DM",47.191,0,196.9,100,0.95,217,556,2612
"2022-06-23",3,2023,566,"abundance","jags_logistic","dm_controls","DM",45.726,0,196.9,100,0.95,217,556,2612
"2022-06-23",4,2023,567,"abundance","jags_logistic","dm_controls","DM",44.832,0,196.9,100,0.95,217,556,2612
"2022-06-23",5,2023,568,"abundance","jags_logistic","dm_controls","DM",43.66,0,196.9,100,0.95,217,556,2612
