"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-08-11",7,2022,"abundance","pevGARCH","controls","OL",107,0.95,0.189583132265767,0,1,"2777.6",2777,NA,558,217,558,558,570,0,NA,NA
"2022-08-11",8,2022,"abundance","pevGARCH","controls","OL",107,0.95,0.23402217657512,0,2,"2777.6",2777,NA,559,217,558,558,570,1,NA,NA
"2022-08-11",9,2022,"abundance","pevGARCH","controls","OL",107,0.95,0.280195085014156,0,2,"2777.6",2777,NA,560,217,558,558,570,2,NA,NA
"2022-08-11",10,2022,"abundance","pevGARCH","controls","OL",107,0.95,0.354294910927887,0,2,"2777.6",2777,NA,561,217,558,558,570,3,NA,NA
"2022-08-11",11,2022,"abundance","pevGARCH","controls","OL",107,0.95,0.428288940086843,0,2,"2777.6",2777,NA,562,217,558,558,570,4,NA,NA
"2022-08-11",12,2022,"abundance","pevGARCH","controls","OL",107,0.95,0.486089334791899,0,2,"2777.6",2777,NA,563,217,558,558,570,5,NA,NA
"2022-08-11",1,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.510894991361912,0,3,"2777.6",2777,NA,564,217,558,558,570,6,NA,NA
"2022-08-11",2,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.487369698919849,0,2,"2777.6",2777,NA,565,217,558,558,570,7,NA,NA
"2022-08-11",3,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.447997811852287,0,2,"2777.6",2777,NA,566,217,558,558,570,8,NA,NA
"2022-08-11",4,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.394689092971789,0,2,"2777.6",2777,NA,567,217,558,558,570,9,NA,NA
"2022-08-11",5,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.305971992337268,0,2,"2777.6",2777,NA,568,217,558,558,570,10,NA,NA
"2022-08-11",6,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.259120237962509,0,2,"2777.6",2777,NA,569,217,558,558,570,11,NA,NA
"2022-08-11",7,2023,"abundance","pevGARCH","controls","OL",107,0.95,0.241605488241698,0,1,"2777.6",2777,NA,570,217,558,558,570,12,NA,NA
