"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pGARCH","exclosures","NA",0.07847049738840967,0,1,217,567,568,580,0.95,126,,3529
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pGARCH","exclosures","NA",0.0842582803465435,0,1,217,567,568,580,0.95,126,,3529
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pGARCH","exclosures","NA",0.0846841838498664,0,1,217,567,568,580,0.95,126,,3529
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pGARCH","exclosures","NA",0.08471551944305362,0,1,217,567,568,580,0.95,126,,3529
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pGARCH","exclosures","NA",0.08471782491223315,0,1,217,567,568,580,0.95,126,,3529
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pGARCH","exclosures","NA",0.08471799453351099,0,1,217,567,568,580,0.95,126,,3529
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pGARCH","exclosures","NA",0.08471800701312956,0,1,217,567,568,580,0.95,126,,3529
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pGARCH","exclosures","NA",0.08471800793129786,0,1,217,567,568,580,0.95,126,,3529
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pGARCH","exclosures","NA",0.08471800799885064,0,1,217,567,568,580,0.95,126,,3529
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pGARCH","exclosures","NA",0.08471800800382073,0,1,217,567,568,580,0.95,126,,3529
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pGARCH","exclosures","NA",0.08471800800418643,0,1,217,567,568,580,0.95,126,,3529
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pGARCH","exclosures","NA",0.08471800800421334,0,1,217,567,568,580,0.95,126,,3529
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pGARCH","exclosures","NA",0.08471800800421528,0,1,217,567,568,580,0.95,126,,3529
