"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-07",1,2022,"abundance","AutoArima","controls","total",89,0.95,39.4658628116767,17.4510184192929,61.4807072040604,"2331.18",2331,NA,552,217,554,552,566,-2,NA,NA
"2022-04-07",3,2022,"abundance","AutoArima","controls","total",89,0.95,38.6257144519888,11.6090099644919,65.6424189394857,"2331.18",2331,NA,553,217,554,552,566,-1,NA,NA
"2022-04-07",4,2022,"abundance","AutoArima","controls","total",89,0.95,36.4632965290813,6.12301354577236,66.8035795123903,"2331.18",2331,NA,554,217,554,552,566,0,NA,NA
"2022-04-07",4,2022,"abundance","AutoArima","controls","total",89,0.95,35.9365432038623,3.68208487226007,68.1910015354646,"2331.18",2331,NA,555,217,554,552,566,1,NA,NA
"2022-04-07",5,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,556,217,554,552,566,2,NA,NA
"2022-04-07",6,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,557,217,554,552,566,3,NA,NA
"2022-04-07",7,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,558,217,554,552,566,4,NA,NA
"2022-04-07",8,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,559,217,554,552,566,5,NA,NA
"2022-04-07",9,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,560,217,554,552,566,6,NA,NA
"2022-04-07",10,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,561,217,554,552,566,7,NA,NA
"2022-04-07",11,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,562,217,554,552,566,8,NA,NA
"2022-04-07",12,2022,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,563,217,554,552,566,9,NA,NA
"2022-04-07",1,2023,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,564,217,554,552,566,10,NA,NA
"2022-04-07",2,2023,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,565,217,554,552,566,11,NA,NA
"2022-04-07",3,2023,"abundance","AutoArima","controls","total",89,0.95,37.5684916269745,4.49248961025766,70.6444936436914,"2331.18",2331,NA,566,217,554,552,566,12,NA,NA
