"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","nbGARCH","controls","total",19.15541010262,11,28,0.95,2148,2148.02,NA,552,2022-02-17,1,2022,82,217,552,552,564,0,NA,NA
"2","abundance","nbGARCH","controls","total",18.4662243741486,8,31,0.95,2148,2148.02,NA,553,2022-02-17,3,2022,82,217,552,552,564,1,NA,NA
"3","abundance","nbGARCH","controls","total",17.8973017509391,7,31,0.95,2148,2148.02,NA,554,2022-02-17,4,2022,82,217,552,552,564,2,NA,NA
"4","abundance","nbGARCH","controls","total",17.4216082642049,6,31,0.95,2148,2148.02,NA,555,2022-02-17,4,2022,82,217,552,552,564,3,NA,NA
"5","abundance","nbGARCH","controls","total",17.0179184493163,6,32,0.95,2148,2148.02,NA,556,2022-02-17,5,2022,82,217,552,552,564,4,NA,NA
"6","abundance","nbGARCH","controls","total",16.6693041218116,6,33,0.95,2148,2148.02,NA,557,2022-02-17,6,2022,82,217,552,552,564,5,NA,NA
"7","abundance","nbGARCH","controls","total",16.4123291061325,5,32,0.95,2148,2148.02,NA,558,2022-02-17,7,2022,82,217,552,552,564,6,NA,NA
"8","abundance","nbGARCH","controls","total",16.2046841248834,4,31,0.95,2148,2148.02,NA,559,2022-02-17,8,2022,82,217,552,552,564,7,NA,NA
"9","abundance","nbGARCH","controls","total",16.0365727251544,4,31,0.95,2148,2148.02,NA,560,2022-02-17,9,2022,82,217,552,552,564,8,NA,NA
"10","abundance","nbGARCH","controls","total",15.9207918471776,4,30,0.95,2148,2148.02,NA,561,2022-02-17,10,2022,82,217,552,552,564,9,NA,NA
"11","abundance","nbGARCH","controls","total",15.9299512330508,4,32,0.95,2148,2148.02,NA,562,2022-02-17,11,2022,82,217,552,552,564,10,NA,NA
"12","abundance","nbGARCH","controls","total",15.9690619700603,4,30,0.95,2148,2148.02,NA,563,2022-02-17,12,2022,82,217,552,552,564,11,NA,NA
"13","abundance","nbGARCH","controls","total",16.0104944780146,4,30,0.95,2148,2148.02,NA,564,2022-02-17,1,2023,82,217,552,552,564,12,NA,NA
