"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","PP",0.95,59.4020565299943,44,74,2799,"2799.14",,559,2022-08-18,8,2022,108,217,558,559,570,1,,
"abundance","pevGARCH","controls","PP",0.95,48.8061134886585,33,66,2799,"2799.14",,560,2022-08-18,9,2022,108,217,558,559,570,2,,
"abundance","pevGARCH","controls","PP",0.95,38.0310579777022,23,54,2799,"2799.14",,561,2022-08-18,10,2022,108,217,558,559,570,3,,
"abundance","pevGARCH","controls","PP",0.95,29.2444798624176,16,45,2799,"2799.14",,562,2022-08-18,11,2022,108,217,558,559,570,4,,
"abundance","pevGARCH","controls","PP",0.95,23.3637398783967,11,38,2799,"2799.14",,563,2022-08-18,12,2022,108,217,558,559,570,5,,
"abundance","pevGARCH","controls","PP",0.95,19.8981997796717,8,32,2799,"2799.14",,564,2022-08-18,1,2023,108,217,558,559,570,6,,
"abundance","pevGARCH","controls","PP",0.95,19.7063232110934,8,33,2799,"2799.14",,565,2022-08-18,2,2023,108,217,558,559,570,7,,
"abundance","pevGARCH","controls","PP",0.95,24.6128593869287,9,42,2799,"2799.14",,566,2022-08-18,3,2023,108,217,558,559,570,8,,
"abundance","pevGARCH","controls","PP",0.95,37.211730795906,15,61,2799,"2799.14",,567,2022-08-18,4,2023,108,217,558,559,570,9,,
"abundance","pevGARCH","controls","PP",0.95,51.3575154496582,23,77,2799,"2799.14",,568,2022-08-18,5,2023,108,217,558,559,570,10,,
"abundance","pevGARCH","controls","PP",0.95,61.0234731799381,29,91,2799,"2799.14",,569,2022-08-18,6,2023,108,217,558,559,570,11,,
"abundance","pevGARCH","controls","PP",0.95,71.4830339970693,38,104,2799,"2799.14",,570,2022-08-18,7,2023,108,217,558,559,570,12,,
