"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-02-16",2,2023,565,"abundance","jags_logistic","controls","DM",15.61,5.506,25.019,119,0.95,217,564,3032
"2023-02-16",3,2023,566,"abundance","jags_logistic","controls","DM",15.605,5.487,25.024,119,0.95,217,564,3032
"2023-02-16",4,2023,567,"abundance","jags_logistic","controls","DM",15.601,5.471,25.03,119,0.95,217,564,3032
"2023-02-16",5,2023,568,"abundance","jags_logistic","controls","DM",15.596,5.453,25.035,119,0.95,217,564,3032
"2023-02-16",6,2023,569,"abundance","jags_logistic","controls","DM",15.592,5.435,25.04,119,0.95,217,564,3032
"2023-02-16",7,2023,570,"abundance","jags_logistic","controls","DM",15.588,5.417,25.046,119,0.95,217,564,3032
"2023-02-16",8,2023,571,"abundance","jags_logistic","controls","DM",15.583,5.399,25.05,119,0.95,217,564,3032
"2023-02-16",9,2023,572,"abundance","jags_logistic","controls","DM",15.579,5.382,25.056,119,0.95,217,564,3032
"2023-02-16",10,2023,573,"abundance","jags_logistic","controls","DM",15.574,5.365,25.062,119,0.95,217,564,3032
"2023-02-16",11,2023,574,"abundance","jags_logistic","controls","DM",15.57,5.347,25.066,119,0.95,217,564,3032
"2023-02-16",12,2023,575,"abundance","jags_logistic","controls","DM",15.566,5.331,25.072,119,0.95,217,564,3032
"2023-02-16",1,2024,576,"abundance","jags_logistic","controls","DM",15.561,5.312,25.075,119,0.95,217,564,3032
