"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","RO",0.95,0.128282876493753,0,1,2556,"2556.18",,555,2022-06-02,4,2022,97,217,556,555,568,-1,,
"abundance","pevGARCH","all","RO",0.95,0.103118178902864,0,1,2556,"2556.18",,556,2022-06-02,5,2022,97,217,556,555,568,0,,
"abundance","pevGARCH","all","RO",0.95,0.0561900092411909,0,1,2556,"2556.18",,557,2022-06-02,6,2022,97,217,556,555,568,1,,
"abundance","pevGARCH","all","RO",0.95,0.0461894891003955,0,1,2556,"2556.18",,558,2022-06-02,7,2022,97,217,556,555,568,2,,
"abundance","pevGARCH","all","RO",0.95,0.0439219635506501,0,1,2556,"2556.18",,559,2022-06-02,8,2022,97,217,556,555,568,3,,
"abundance","pevGARCH","all","RO",0.95,0.0789148580870457,0,1,2556,"2556.18",,560,2022-06-02,9,2022,97,217,556,555,568,4,,
"abundance","pevGARCH","all","RO",0.95,0.141419297354162,0,1,2556,"2556.18",,561,2022-06-02,10,2022,97,217,556,555,568,5,,
"abundance","pevGARCH","all","RO",0.95,0.247140475538749,0,2,2556,"2556.18",,562,2022-06-02,11,2022,97,217,556,555,568,6,,
"abundance","pevGARCH","all","RO",0.95,0.353637180950719,0,2,2556,"2556.18",,563,2022-06-02,12,2022,97,217,556,555,568,7,,
"abundance","pevGARCH","all","RO",0.95,0.473318396529023,0,2,2556,"2556.18",,564,2022-06-02,1,2023,97,217,556,555,568,8,,
"abundance","pevGARCH","all","RO",0.95,0.499247334405172,0,2,2556,"2556.18",,565,2022-06-02,2,2023,97,217,556,555,568,9,,
"abundance","pevGARCH","all","RO",0.95,0.326269420429558,0,2,2556,"2556.18",,566,2022-06-02,3,2023,97,217,556,555,568,10,,
"abundance","pevGARCH","all","RO",0.95,0.0778781514654026,0,1,2556,"2556.18",,567,2022-06-02,4,2023,97,217,556,555,568,11,,
"abundance","pevGARCH","all","RO",0.95,0.0227493922576221,0,0,2556,"2556.18",,568,2022-06-02,5,2023,97,217,556,555,568,12,,
