"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"exclosures","PF",0.633890074862932,0,3,3016,"3016.08",,565,2023-02-09,2,2023,118,217,564,565,576,1,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.02569196620913,0,4,3016,"3016.08",,566,2023-02-09,3,2023,118,217,564,565,576,2,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.26625172437379,0,5,3016,"3016.08",,567,2023-02-09,4,2023,118,217,564,565,576,3,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.4134820443603,0,5,3016,"3016.08",,568,2023-02-09,5,2023,118,217,564,565,576,4,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.5034369577176,0,5,3016,"3016.08",,569,2023-02-09,6,2023,118,217,564,565,576,5,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.55834382149347,0,6,3016,"3016.08",,570,2023-02-09,7,2023,118,217,564,565,576,6,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.59183870728648,0,5,3016,"3016.08",,571,2023-02-09,8,2023,118,217,564,565,576,7,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.61226461861796,0,6,3016,"3016.08",,572,2023-02-09,9,2023,118,217,564,565,576,8,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.62471821610291,0,6,3016,"3016.08",,573,2023-02-09,10,2023,118,217,564,565,576,9,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.63231017871138,0,6,3016,"3016.08",,574,2023-02-09,11,2023,118,217,564,565,576,10,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.63693804128717,0,6,3016,"3016.08",,575,2023-02-09,12,2023,118,217,564,565,576,11,,
"abundance","nbGARCH",0.95,"exclosures","PF",1.63975893609736,0,5,3016,"3016.08",,576,2023-02-09,1,2024,118,217,564,565,576,12,,
