"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","controls","PF",-2.8971054720364976e-10,-2.08794895565168,2.087948955072259,217,567,568,580,0.95,126,,3306
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","controls","PF",-3.41915336992088e-10,-2.1911389168530224,2.1911389161691917,217,567,568,580,0.95,126,,3306
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","controls","PF",-3.869343823901425e-10,-2.2897281670429206,2.2897281662690516,217,567,568,580,0.95,126,,3306
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","controls","PF",-4.2575676740051086e-10,-2.384281536681625,2.3842815358301115,217,567,568,580,0.95,126,,3306
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","controls","PF",-4.5923543325330576e-10,-2.475256628482404,2.475256627563933,217,567,568,580,0.95,126,,3306
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","controls","PF",-4.881059178199741e-10,-2.5630303851363347,2.5630303841601227,217,567,568,580,0.95,126,,3306
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","controls","PF",-5.130025156348075e-10,-2.6479177415765798,2.6479177405505747,217,567,568,580,0.95,126,,3306
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","controls","PF",-5.34472213565309e-10,-2.73018506665063,2.730185065581686,217,567,568,580,0.95,126,,3306
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","controls","PF",-5.529867083029128e-10,-2.810060070355741,2.8100600692497677,217,567,568,580,0.95,126,,3306
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","controls","PF",-5.689527697024901e-10,-2.8877392506389756,2.88773924950107,217,567,568,580,0.95,126,,3306
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","controls","PF",-5.827211776567902e-10,-2.9633935881735964,2.9633935870081545,217,567,568,580,0.95,126,,3306
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","controls","PF",-5.945944288520445e-10,-3.0371729683957556,3.0371729672065664,217,567,568,580,0.95,126,,3306
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","controls","PF",-6.04833382724818e-10,-3.1092096624221766,3.1092096612125095,217,567,568,580,0.95,126,,3306
