"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","exclosures","RM",5.998995227176725,3.0597845415120344,8.938205912841417,217,567,568,580,0.95,126,,3322
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","exclosures","RM",5.998995227176725,1.875070351934765,10.122920102418686,217,567,568,580,0.95,126,,3322
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","exclosures","RM",5.998995227176725,0.9616791463105132,11.036311308042936,217,567,568,580,0.95,126,,3322
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","exclosures","RM",5.998995227176725,0.190178633371473,11.807811820981978,217,567,568,580,0.95,126,,3322
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","exclosures","RM",5.998995227176725,-0.4902379434206434,12.488228397774094,217,567,568,580,0.95,126,,3322
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","exclosures","RM",5.998995227176725,-1.1057879548982275,13.103778409251678,217,567,568,580,0.95,126,,3322
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","exclosures","RM",5.998995227176725,-1.672102542126506,13.670092996479957,217,567,568,580,0.95,126,,3322
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","exclosures","RM",5.998995227176725,-2.19939107185328,14.19738152620673,217,567,568,580,0.95,126,,3322
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","exclosures","RM",5.998995227176725,-2.69475740503204,14.692747859385491,217,567,568,580,0.95,126,,3322
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","exclosures","RM",5.998995227176725,-3.1633806520344505,15.1613711063879,217,567,568,580,0.95,126,,3322
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","exclosures","RM",5.998995227176725,-3.609174664840416,15.607165119193866,217,567,568,580,0.95,126,,3322
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","exclosures","RM",5.998995227176725,-4.035182646260568,16.033173100614018,217,567,568,580,0.95,126,,3322
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","exclosures","RM",5.998995227176725,-4.443826351194349,16.4418168055478,217,567,568,580,0.95,126,,3322
