"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","total",284.98104189777865,169.46928294030437,400.49280085525294,217,567,568,580,0.95,126,,3202
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","total",265.95169330847165,124.38575776038846,407.51762885655484,217,567,568,580,0.95,126,,3202
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","total",249.98772899986486,92.651273494836,407.3241845048937,217,567,568,580,0.95,126,,3202
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","total",236.59535483369524,69.04761271263604,404.14309695475447,217,567,568,580,0.95,126,,3202
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","total",225.3603205815835,50.9842660995009,399.73637506366606,217,567,568,580,0.95,126,,3202
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","total",215.93510642015545,36.90953518999427,394.9606776503166,217,567,568,580,0.95,126,,3202
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","total",208.02817351765128,25.801500687116715,390.2548463481859,217,567,568,580,0.95,126,,3202
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","total",201.3949462133255,16.94872377078329,385.8411686558677,217,567,568,580,0.95,126,,3202
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","total",195.830246852222,9.83784085479769,381.82265284964626,217,567,568,580,0.95,126,,3202
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","total",191.16194927115282,4.08903997670032,378.23485856560535,217,567,568,580,0.95,126,,3202
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","total",187.2456546267833,-0.5839590681732716,375.0752683217399,217,567,568,580,0.95,126,,3202
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","total",183.9602248796067,-4.400115691885048,372.32056545109845,217,567,568,580,0.95,126,,3202
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","total",181.2040357764319,-7.528922179913565,369.9369937327774,217,567,568,580,0.95,126,,3202
