"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","SF",0.5959230371522282,0,2,217,567,568,580,0.95,126,,3603
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","SF",0.731953682106415,0,3,217,567,568,580,0.95,126,,3603
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","SF",0.6327587913525535,0,3,217,567,568,580,0.95,126,,3603
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","SF",0.5748949925806792,0,3,217,567,568,580,0.95,126,,3603
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","SF",0.5640176575362544,0,2,217,567,568,580,0.95,126,,3603
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","SF",0.601442892395245,0,3,217,567,568,580,0.95,126,,3603
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","SF",0.681694288966177,0,3,217,567,568,580,0.95,126,,3603
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","SF",0.8022848789924113,0,3,217,567,568,580,0.95,126,,3603
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","SF",0.9412995664165036,0,4,217,567,568,580,0.95,126,,3603
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","SF",1.0645409173916391,0,4,217,567,568,580,0.95,126,,3603
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","SF",1.1261140763610442,0,4,217,567,568,580,0.95,126,,3603
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","SF",1.0933939187127564,0,4,217,567,568,580,0.95,126,,3603
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","SF",0.9664531286813611,0,4,217,567,568,580,0.95,126,,3603
