"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.1269152033105883,1.1269152033105883,217,567,568,580,0.95,126,,3297
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.2729938736559065,1.2729938736559065,217,567,568,580,0.95,126,,3297
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.4039547461647035,1.4039547461647035,217,567,568,580,0.95,126,,3297
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.5237009077215002,1.5237009077215002,217,567,568,580,0.95,126,,3297
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.6346987438376068,1.6346987438376068,217,567,568,580,0.95,126,,3297
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.7386246029598156,1.7386246029598156,217,567,568,580,0.95,126,,3297
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.8366793506026309,1.8366793506026309,217,567,568,580,0.95,126,,3297
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","controls","BA",2.71008295128411e-29,-1.929758162009693,1.929758162009693,217,567,568,580,0.95,126,,3297
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","controls","BA",2.71008295128411e-29,-2.018549501685791,2.018549501685791,217,567,568,580,0.95,126,,3297
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","controls","BA",2.71008295128411e-29,-2.1035963533123176,2.1035963533123176,217,567,568,580,0.95,126,,3297
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","controls","BA",2.71008295128411e-29,-2.1853359340343554,2.1853359340343554,217,567,568,580,0.95,126,,3297
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","controls","BA",2.71008295128411e-29,-2.2641264698542645,2.2641264698542645,217,567,568,580,0.95,126,,3297
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","controls","BA",2.71008295128411e-29,-2.340265839260075,2.340265839260075,217,567,568,580,0.95,126,,3297
