"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-23",2,2023,"abundance","jags_logistic_competition","controls","DM",7.735,0.547,26.533,120,0.95,"3053.1",3053,NA,565,217,565,565,577,0,NA,NA
"2023-02-23",3,2023,"abundance","jags_logistic_competition","controls","DM",7.718,0.541,26.495,120,0.95,"3053.1",3053,NA,566,217,565,565,577,1,NA,NA
"2023-02-23",4,2023,"abundance","jags_logistic_competition","controls","DM",7.686,0.535,26.399,120,0.95,"3053.1",3053,NA,567,217,565,565,577,2,NA,NA
"2023-02-23",5,2023,"abundance","jags_logistic_competition","controls","DM",7.644,0.529,26.263,120,0.95,"3053.1",3053,NA,568,217,565,565,577,3,NA,NA
"2023-02-23",6,2023,"abundance","jags_logistic_competition","controls","DM",7.596,0.523,26.108,120,0.95,"3053.1",3053,NA,569,217,565,565,577,4,NA,NA
"2023-02-23",7,2023,"abundance","jags_logistic_competition","controls","DM",7.544,0.517,25.941,120,0.95,"3053.1",3053,NA,570,217,565,565,577,5,NA,NA
"2023-02-23",8,2023,"abundance","jags_logistic_competition","controls","DM",7.492,0.511,25.772,120,0.95,"3053.1",3053,NA,571,217,565,565,577,6,NA,NA
"2023-02-23",9,2023,"abundance","jags_logistic_competition","controls","DM",7.439,0.505,25.602,120,0.95,"3053.1",3053,NA,572,217,565,565,577,7,NA,NA
"2023-02-23",10,2023,"abundance","jags_logistic_competition","controls","DM",7.387,0.5,25.436,120,0.95,"3053.1",3053,NA,573,217,565,565,577,8,NA,NA
"2023-02-23",11,2023,"abundance","jags_logistic_competition","controls","DM",7.335,0.494,25.269,120,0.95,"3053.1",3053,NA,574,217,565,565,577,9,NA,NA
"2023-02-23",12,2023,"abundance","jags_logistic_competition","controls","DM",7.285,0.488,25.105,120,0.95,"3053.1",3053,NA,575,217,565,565,577,10,NA,NA
"2023-02-23",1,2024,"abundance","jags_logistic_competition","controls","DM",7.235,0.483,24.945,120,0.95,"3053.1",3053,NA,576,217,565,565,577,11,NA,NA
"2023-02-23",2,2024,"abundance","jags_logistic_competition","controls","DM",7.186,0.477,24.787,120,0.95,"3053.1",3053,NA,577,217,565,565,577,12,NA,NA
