"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","all","PL",1,-1.7848436057862282,3.7848436057862282,217,567,568,580,0.95,126,,3336
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","all","PL",1,-2.410722923814343,4.410722923814343,217,567,568,580,0.95,126,,3336
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","all","PL",1,-2.9383635963908765,4.938363596390877,217,567,568,580,0.95,126,,3336
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","all","PL",1,-3.403224360820273,5.403224360820273,217,567,568,580,0.95,126,,3336
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","all","PL",1,-3.823490616355061,5.823490616355061,217,567,568,580,0.95,126,,3336
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","all","PL",1,-4.209965324300109,6.209965324300109,217,567,568,580,0.95,126,,3336
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","all","PL",1,-4.5696872115724565,6.5696872115724565,217,567,568,580,0.95,126,,3336
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","all","PL",1,-4.907545394586315,6.907545394586315,217,567,568,580,0.95,126,,3336
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","all","PL",1,-5.227099609243633,7.227099609243633,217,567,568,580,0.95,126,,3336
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","all","PL",1,-5.531037168611615,7.531037168611615,217,567,568,580,0.95,126,,3336
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","all","PL",1,-5.821445847628686,7.821445847628686,217,567,568,580,0.95,126,,3336
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","all","PL",1,-6.099985944104035,8.099985944104034,217,567,568,580,0.95,126,,3336
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","all","PL",1,-6.3680036211187545,8.368003621118755,217,567,568,580,0.95,126,,3336
