"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","all","DS",0.19908167958146272,0,1,217,567,568,580,0.95,126,,3544
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","all","DS",0.23633802932129794,0,2,217,567,568,580,0.95,126,,3544
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","all","DS",0.2432705619620845,0,1,217,567,568,580,0.95,126,,3544
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","all","DS",0.2445592592230651,0,1,217,567,568,580,0.95,126,,3544
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","all","DS",0.24479877372470152,0,2,217,567,568,580,0.95,126,,3544
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","all","DS",0.24484328805812217,0,2,217,567,568,580,0.95,126,,3544
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","all","DS",0.24485156464802638,0,2,217,567,568,580,0.95,126,,3544
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","all","DS",0.24485303174489567,0,2,217,567,568,580,0.95,126,,3544
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","all","DS",0.24485337193010734,0,1,217,567,568,580,0.95,126,,3544
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","all","DS",0.24485336743821387,0,2,217,567,568,580,0.95,126,,3544
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","all","DS",0.2448533703773419,0,2,217,567,568,580,0.95,126,,3544
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","all","DS",0.24485337092357906,0,2,217,567,568,580,0.95,126,,3544
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","all","DS",0.24485337102509724,0,2,217,567,568,580,0.95,126,,3544
