"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-06-23",4,2022,555,"abundance","jags_RW","dm_controls","DM",21.187,12.731,30.329,100,0.95,217,556,2613
"2022-06-23",5,2022,556,"abundance","jags_RW","dm_controls","DM",34.997,0.368,123.42,100,0.95,217,556,2613
"2022-06-23",6,2022,557,"abundance","jags_RW","dm_controls","DM",45.133,1.612,196.9,100,0.95,217,556,2613
"2022-06-23",7,2022,558,"abundance","jags_RW","dm_controls","DM",49.736,0.864,196.9,100,0.95,217,556,2613
"2022-06-23",8,2022,559,"abundance","jags_RW","dm_controls","DM",52.281,0.483,196.9,100,0.95,217,556,2613
"2022-06-23",9,2022,560,"abundance","jags_RW","dm_controls","DM",53.646,0.318,196.9,100,0.95,217,556,2613
"2022-06-23",10,2022,561,"abundance","jags_RW","dm_controls","DM",53.836,0.18,196.9,100,0.95,217,556,2613
"2022-06-23",11,2022,562,"abundance","jags_RW","dm_controls","DM",54.441,0.095,196.9,100,0.95,217,556,2613
"2022-06-23",12,2022,563,"abundance","jags_RW","dm_controls","DM",53.341,0.037,196.9,100,0.95,217,556,2613
"2022-06-23",1,2023,564,"abundance","jags_RW","dm_controls","DM",52.232,0.004,196.9,100,0.95,217,556,2613
"2022-06-23",2,2023,565,"abundance","jags_RW","dm_controls","DM",51.618,0,196.9,100,0.95,217,556,2613
"2022-06-23",3,2023,566,"abundance","jags_RW","dm_controls","DM",50.812,0,196.9,100,0.95,217,556,2613
"2022-06-23",4,2023,567,"abundance","jags_RW","dm_controls","DM",50.053,0,196.9,100,0.95,217,556,2613
"2022-06-23",5,2023,568,"abundance","jags_RW","dm_controls","DM",48.708,0,196.9,100,0.95,217,556,2613
