"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-07-21",4,2022,555,"abundance","jags_RW","dm_controls","DM",21.281,12.776,30.198,104,0.95,217,557,2701
"2022-07-21",5,2022,556,"abundance","jags_RW","dm_controls","DM",35.611,0.134,125.04,104,0.95,217,557,2701
"2022-07-21",6,2022,557,"abundance","jags_RW","dm_controls","DM",45.612,1.647,196.9,104,0.95,217,557,2701
"2022-07-21",7,2022,558,"abundance","jags_RW","dm_controls","DM",51.406,0.927,196.9,104,0.95,217,557,2701
"2022-07-21",8,2022,559,"abundance","jags_RW","dm_controls","DM",53.49,0.541,196.9,104,0.95,217,557,2701
"2022-07-21",9,2022,560,"abundance","jags_RW","dm_controls","DM",54.311,0.335,196.9,104,0.95,217,557,2701
"2022-07-21",10,2022,561,"abundance","jags_RW","dm_controls","DM",54.767,0.191,196.9,104,0.95,217,557,2701
"2022-07-21",11,2022,562,"abundance","jags_RW","dm_controls","DM",53.991,0.115,196.9,104,0.95,217,557,2701
"2022-07-21",12,2022,563,"abundance","jags_RW","dm_controls","DM",53.482,0.051,196.9,104,0.95,217,557,2701
"2022-07-21",1,2023,564,"abundance","jags_RW","dm_controls","DM",52.455,0.013,196.9,104,0.95,217,557,2701
"2022-07-21",2,2023,565,"abundance","jags_RW","dm_controls","DM",51.545,0,196.9,104,0.95,217,557,2701
"2022-07-21",3,2023,566,"abundance","jags_RW","dm_controls","DM",50.523,0,196.9,104,0.95,217,557,2701
"2022-07-21",4,2023,567,"abundance","jags_RW","dm_controls","DM",50.19,0,196.9,104,0.95,217,557,2701
"2022-07-21",5,2023,568,"abundance","jags_RW","dm_controls","DM",49.39,0,196.9,104,0.95,217,557,2701
"2022-07-21",6,2023,569,"abundance","jags_RW","dm_controls","DM",48.204,0,196.9,104,0.95,217,557,2701
