"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","DS",0.2223274995187026,0,1,217,567,568,580,0.95,126,,3591
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","DS",0.2542735192584629,0,2,217,567,568,580,0.95,126,,3591
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","DS",0.24542121530070757,0,2,217,567,568,580,0.95,126,,3591
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","DS",0.2664546294707077,0,2,217,567,568,580,0.95,126,,3591
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","DS",0.27046422866502395,0,2,217,567,568,580,0.95,126,,3591
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","DS",0.2796080244412925,0,2,217,567,568,580,0.95,126,,3591
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","DS",0.27635546351849105,0,2,217,567,568,580,0.95,126,,3591
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","DS",0.28101206863581696,0,2,217,567,568,580,0.95,126,,3591
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","DS",0.26551425397063944,0,2,217,567,568,580,0.95,126,,3591
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","DS",0.22106981692884617,0,1,217,567,568,580,0.95,126,,3591
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","DS",0.24014059910324162,0,1,217,567,568,580,0.95,126,,3591
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","DS",0.2565393042125207,0,2,217,567,568,580,0.95,126,,3591
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","DS",0.25926696668902866,0,2,217,567,568,580,0.95,126,,3591
