"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2023-04-06",3,2023,566,"abundance","jags_logistic","controls","DM",21.637,15.709,27.861,124,0.95,217,566,3147
"2023-04-06",4,2023,567,"abundance","jags_logistic","controls","DM",21.302,13.846,29.505,124,0.95,217,566,3147
"2023-04-06",5,2023,568,"abundance","jags_logistic","controls","DM",20.979,12.454,30.402,124,0.95,217,566,3147
"2023-04-06",6,2023,569,"abundance","jags_logistic","controls","DM",20.677,11.54,31.128,124,0.95,217,566,3147
"2023-04-06",7,2023,570,"abundance","jags_logistic","controls","DM",20.401,10.832,31.483,124,0.95,217,566,3147
"2023-04-06",8,2023,571,"abundance","jags_logistic","controls","DM",20.154,9.827,31.516,124,0.95,217,566,3147
"2023-04-06",9,2023,572,"abundance","jags_logistic","controls","DM",19.921,9.518,31.732,124,0.95,217,566,3147
"2023-04-06",10,2023,573,"abundance","jags_logistic","controls","DM",19.704,8.949,31.632,124,0.95,217,566,3147
"2023-04-06",11,2023,574,"abundance","jags_logistic","controls","DM",19.501,8.898,32.172,124,0.95,217,566,3147
"2023-04-06",12,2023,575,"abundance","jags_logistic","controls","DM",19.332,8.321,31.946,124,0.95,217,566,3147
"2023-04-06",1,2024,576,"abundance","jags_logistic","controls","DM",19.163,7.916,32.104,124,0.95,217,566,3147
"2023-04-06",2,2024,577,"abundance","jags_logistic","controls","DM",19.014,7.968,32.323,124,0.95,217,566,3147
"2023-04-06",3,2024,578,"abundance","jags_logistic","controls","DM",18.873,7.33,31.911,124,0.95,217,566,3147
