"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","OT",11.097659076557363,-3.893601208683897,26.088919361798624,217,567,568,580,0.95,126,,3238
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","OT",11.999588381545726,-6.36088076849992,30.360057531591373,217,567,568,580,0.95,126,,3238
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","OT",13.51381401774031,-7.687029594713033,34.714657630193656,217,567,568,580,0.95,126,,3238
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","OT",15.381796492405515,-8.321467256488427,39.08506024129946,217,567,568,580,0.95,126,,3238
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","OT",16.979857661847692,-8.985766821679668,42.94548214537505,217,567,568,580,0.95,126,,3238
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","OT",18.02855813443505,-10.017521757226845,46.07463802609694,217,567,568,580,0.95,126,,3238
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","OT",18.197915858083974,-11.784604712398547,48.180436428566495,217,567,568,580,0.95,126,,3238
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","OT",17.45282502334622,-14.348440395333792,49.25409044202624,217,567,568,580,0.95,126,,3238
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","OT",16.03397718047695,-17.487499885715398,49.5554542466693,217,567,568,580,0.95,126,,3238
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","OT",14.203385327238129,-20.954236423517216,49.36100707799348,217,567,568,580,0.95,126,,3238
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","OT",12.518393958018171,-24.202544342073118,49.239332258109464,217,567,568,580,0.95,126,,3238
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","OT",11.339791416147044,-26.88057294774982,49.56015578004391,217,567,568,580,0.95,126,,3238
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","OT",10.988791727691403,-28.674354826496188,50.651938281879,217,567,568,580,0.95,126,,3238
