"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","all","DM",12.553,6.245,19.56,0.95,1757,"1757.02",,545,2021-09-23,7,2021,69,217,547,545,559,-2,,
"abundance","jags_RW","all","DM",30.952,0,118.913,0.95,1757,"1757.02",,546,2021-09-23,8,2021,69,217,547,545,559,-1,,
"abundance","jags_RW","all","DM",61.842,0,278.356,0.95,1757,"1757.02",,547,2021-09-23,9,2021,69,217,547,545,559,0,,
"abundance","jags_RW","all","DM",93.187,0,536.083,0.95,1757,"1757.02",,548,2021-09-23,10,2021,69,217,547,545,559,1,,
"abundance","jags_RW","all","DM",120.343,0,901.904,0.95,1757,"1757.02",,549,2021-09-23,11,2021,69,217,547,545,559,2,,
"abundance","jags_RW","all","DM",141.067,0,1176.9,0.95,1757,"1757.02",,550,2021-09-23,12,2021,69,217,547,545,559,3,,
"abundance","jags_RW","all","DM",158.146,0,1176.9,0.95,1757,"1757.02",,551,2021-09-23,1,2022,69,217,547,545,559,4,,
"abundance","jags_RW","all","DM",169.561,0,1176.9,0.95,1757,"1757.02",,552,2021-09-23,2,2022,69,217,547,545,559,5,,
"abundance","jags_RW","all","DM",180.39,0,1176.9,0.95,1757,"1757.02",,553,2021-09-23,3,2022,69,217,547,545,559,6,,
"abundance","jags_RW","all","DM",186.521,0,1176.9,0.95,1757,"1757.02",,554,2021-09-23,4,2022,69,217,547,545,559,7,,
"abundance","jags_RW","all","DM",190.319,0,1176.9,0.95,1757,"1757.02",,555,2021-09-23,4,2022,69,217,547,545,559,8,,
"abundance","jags_RW","all","DM",192.73,0,1176.9,0.95,1757,"1757.02",,556,2021-09-23,5,2022,69,217,547,545,559,9,,
"abundance","jags_RW","all","DM",192.136,0,1176.9,0.95,1757,"1757.02",,557,2021-09-23,6,2022,69,217,547,545,559,10,,
"abundance","jags_RW","all","DM",193.846,0,1176.9,0.95,1757,"1757.02",,558,2021-09-23,7,2022,69,217,547,545,559,11,,
"abundance","jags_RW","all","DM",189.611,0,1176.9,0.95,1757,"1757.02",,559,2021-09-23,8,2022,69,217,547,545,559,12,,
