"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","exclosures","SF",-0.07390421690020166,-2.564331406855288,2.4165229730548847,217,567,568,580,0.95,126,,3417
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","exclosures","SF",-0.16179496184114614,-3.2119328903128053,2.8883429666305127,217,567,568,580,0.95,126,,3417
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","exclosures","SF",-0.2523716357808486,-3.774367543918048,3.269624272356351,217,567,568,580,0.95,126,,3417
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","exclosures","SF",-0.3297024115814541,-4.267413545116895,3.6080087219539867,217,567,568,580,0.95,126,,3417
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","exclosures","SF",-0.3679487655798901,-4.681495191133088,3.9455976599733074,217,567,568,580,0.95,126,,3417
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","exclosures","SF",-0.3608677751671253,-5.020030420926184,4.298294870591934,217,567,568,580,0.95,126,,3417
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","exclosures","SF",-0.3098332342710063,-5.290687614181179,4.671021145639166,217,567,568,580,0.95,126,,3417
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","exclosures","SF",-0.22575383024251044,-5.50874769244831,5.057240031963289,217,567,568,580,0.95,126,,3417
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","exclosures","SF",-0.13443508993692843,-5.703199579690283,5.434329399816425,217,567,568,580,0.95,126,,3417
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","exclosures","SF",-0.052851139186813056,-5.8934206094158705,5.787718331042245,217,567,568,580,0.95,126,,3417
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","exclosures","SF",-0.006429257635937574,-6.106705114579255,6.093846599307381,217,567,568,580,0.95,126,,3417
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","exclosures","SF",-0.00425807922064636,-6.3536264986021616,6.345110340160869,217,567,568,580,0.95,126,,3417
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","exclosures","SF",-0.04720617107133804,-6.6362571740059115,6.541844831863236,217,567,568,580,0.95,126,,3417
