"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","exclosures","PE",0.8441370727323951,0,3,217,567,568,580,0.95,126,,3489
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","exclosures","PE",0.48620841663930475,0,3,217,567,568,580,0.95,126,,3489
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","exclosures","PE",0.39129838065020384,0,3,217,567,568,580,0.95,126,,3489
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","exclosures","PE",0.39539984602464073,0,2,217,567,568,580,0.95,126,,3489
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","exclosures","PE",0.45446809241555713,0,3,217,567,568,580,0.95,126,,3489
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","exclosures","PE",0.5647252670435465,0,3,217,567,568,580,0.95,126,,3489
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","exclosures","PE",0.739898414797313,0,4,217,567,568,580,0.95,126,,3489
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","exclosures","PE",0.9365748401249384,0,4,217,567,568,580,0.95,126,,3489
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","exclosures","PE",1.0658548342359444,0,5,217,567,568,580,0.95,126,,3489
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","exclosures","PE",1.0504516575832823,0,5,217,567,568,580,0.95,126,,3489
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","exclosures","PE",0.9386786087598883,0,4,217,567,568,580,0.95,126,,3489
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","exclosures","PE",0.7802021980664018,0,4,217,567,568,580,0.95,126,,3489
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","exclosures","PE",0.5861718002268423,0,3,217,567,568,580,0.95,126,,3489
