"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","all","DM",50.16572420127923,34,68,217,567,568,580,0.95,126,,3421
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","all","DM",48.53101296647579,28,73,217,567,568,580,0.95,126,,3421
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","all","DM",47.06123182831103,24,75,217,567,568,580,0.95,126,,3421
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","all","DM",45.72957718686019,22,76,217,567,568,580,0.95,126,,3421
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","all","DM",44.44210683183615,21,74,217,567,568,580,0.95,126,,3421
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","all","DM",43.28415653997512,18,75,217,567,568,580,0.95,126,,3421
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","all","DM",42.08035787463066,16,73,217,567,568,580,0.95,126,,3421
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","all","DM",41.32208600812911,15,74,217,567,568,580,0.95,126,,3421
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","all","DM",40.88998686844786,14,74,217,567,568,580,0.95,126,,3421
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","all","DM",40.68620477323072,14,75,217,567,568,580,0.95,126,,3421
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","all","DM",40.4018710505849,15,74,217,567,568,580,0.95,126,,3421
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","all","DM",40.378187784606894,15,74,217,567,568,580,0.95,126,,3421
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","all","DM",40.184369362923846,14,73,217,567,568,580,0.95,126,,3421
