"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-08-04",7,2022,"abundance","jags_logistic","dm_controls","DM",12.774,6.456,19.787,106,0.95,"2744.1",2744,NA,558,217,558,558,570,0,NA,NA
"2022-08-04",8,2022,"abundance","jags_logistic","dm_controls","DM",21.544,0.086,73.468,106,0.95,"2744.1",2744,NA,559,217,558,558,570,1,NA,NA
"2022-08-04",9,2022,"abundance","jags_logistic","dm_controls","DM",29.718,0,141.68,106,0.95,"2744.1",2744,NA,560,217,558,558,570,2,NA,NA
"2022-08-04",10,2022,"abundance","jags_logistic","dm_controls","DM",35.644,0.411,196.9,106,0.95,"2744.1",2744,NA,561,217,558,558,570,3,NA,NA
"2022-08-04",11,2022,"abundance","jags_logistic","dm_controls","DM",38.913,0.219,196.9,106,0.95,"2744.1",2744,NA,562,217,558,558,570,4,NA,NA
"2022-08-04",12,2022,"abundance","jags_logistic","dm_controls","DM",40.667,0.12,196.9,106,0.95,"2744.1",2744,NA,563,217,558,558,570,5,NA,NA
"2022-08-04",1,2023,"abundance","jags_logistic","dm_controls","DM",41.09,0.051,196.9,106,0.95,"2744.1",2744,NA,564,217,558,558,570,6,NA,NA
"2022-08-04",2,2023,"abundance","jags_logistic","dm_controls","DM",41.635,0.008,196.9,106,0.95,"2744.1",2744,NA,565,217,558,558,570,7,NA,NA
"2022-08-04",3,2023,"abundance","jags_logistic","dm_controls","DM",41.194,0,196.9,106,0.95,"2744.1",2744,NA,566,217,558,558,570,8,NA,NA
"2022-08-04",4,2023,"abundance","jags_logistic","dm_controls","DM",41.316,0,196.9,106,0.95,"2744.1",2744,NA,567,217,558,558,570,9,NA,NA
"2022-08-04",5,2023,"abundance","jags_logistic","dm_controls","DM",41.453,0,196.9,106,0.95,"2744.1",2744,NA,568,217,558,558,570,10,NA,NA
"2022-08-04",6,2023,"abundance","jags_logistic","dm_controls","DM",40.893,0,196.9,106,0.95,"2744.1",2744,NA,569,217,558,558,570,11,NA,NA
"2022-08-04",7,2023,"abundance","jags_logistic","dm_controls","DM",40.307,0,196.9,106,0.95,"2744.1",2744,NA,570,217,558,558,570,12,NA,NA
