"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-1.5566110009892113,1.5566110009892113,217,567,568,580,0.95,126,,3323
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-2.077322681374473,2.077322681374473,217,567,568,580,0.95,126,,3323
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-2.4914857488464643,2.4914857488464643,217,567,568,580,0.95,126,,3323
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-2.846002978012712,2.846002978012712,217,567,568,580,0.95,126,,3323
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-3.1610069068272253,3.1610069068272253,217,567,568,580,0.95,126,,3323
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-3.4473462807153012,3.4473462807153012,217,567,568,580,0.95,126,,3323
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-3.7116610962362677,3.7116610962362677,217,567,568,580,0.95,126,,3323
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-3.9583658001081723,3.9583658001081723,217,567,568,580,0.95,126,,3323
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-4.190571741614527,4.190571741614527,217,567,568,580,0.95,126,,3323
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-4.410569491094138,4.410569491094138,217,567,568,580,0.95,126,,3323
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-4.6201033484027825,4.6201033484027825,217,567,568,580,0.95,126,,3323
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-4.820538005666463,4.820538005666463,217,567,568,580,0.95,126,,3323
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","exclosures","SF",2.224074134979536e-87,-5.012965028625973,5.012965028625973,217,567,568,580,0.95,126,,3323
