"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","PP",0.95,55.3658731999776,-0.573738180125382,111.305484580081,2460,"2460.15",,554,2022-05-12,4,2022,94,217,555,554,567,-1,,
"abundance","AutoArima","all","PP",0.95,59.927198354211,-17.6798275537033,137.534224262125,2460,"2460.15",,555,2022-05-12,4,2022,94,217,555,554,567,0,,
"abundance","AutoArima","all","PP",0.95,69.4502076077054,-20.0969226869288,158.99733790234,2460,"2460.15",,556,2022-05-12,5,2022,94,217,555,554,567,1,,
"abundance","AutoArima","all","PP",0.95,68.705354027602,-26.9290300040618,164.339738059266,2460,"2460.15",,557,2022-05-12,6,2022,94,217,555,554,567,2,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-35.3822110548358,160.538111005811,2460,"2460.15",,558,2022-05-12,7,2022,94,217,555,554,567,3,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-35.5295596735551,160.68545962453,2460,"2460.15",,559,2022-05-12,8,2022,94,217,555,554,567,4,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-35.6766873195892,160.832587270564,2460,"2460.15",,560,2022-05-12,9,2022,94,217,555,554,567,5,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-35.8235949841176,160.979494935093,2460,"2460.15",,561,2022-05-12,10,2022,94,217,555,554,567,6,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-35.9702836509317,161.126183601907,2460,"2460.15",,562,2022-05-12,11,2022,94,217,555,554,567,7,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-36.1167542965118,161.272654247487,2460,"2460.15",,563,2022-05-12,12,2022,94,217,555,554,567,8,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-36.2630078901034,161.418907841078,2460,"2460.15",,564,2022-05-12,1,2023,94,217,555,554,567,9,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-36.4090453937912,161.564945344766,2460,"2460.15",,565,2022-05-12,2,2023,94,217,555,554,567,10,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-36.554867762574,161.710767713549,2460,"2460.15",,566,2022-05-12,3,2023,94,217,555,554,567,11,,
"abundance","AutoArima","all","PP",0.95,62.5779499754876,-36.7004759444364,161.856375895412,2460,"2460.15",,567,2022-05-12,4,2023,94,217,555,554,567,12,,
