"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","controls","PE",0.6435991839223023,0,4,217,567,568,580,0.95,126,,3440
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","controls","PE",0.3584919395216567,0,3,217,567,568,580,0.95,126,,3440
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","controls","PE",0.29786313053158353,0,2,217,567,568,580,0.95,126,,3440
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","controls","PE",0.2849272989987477,0,2,217,567,568,580,0.95,126,,3440
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","controls","PE",0.2821633162803185,0,2,217,567,568,580,0.95,126,,3440
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","controls","PE",0.2864620141867505,0,2,217,567,568,580,0.95,126,,3440
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","controls","PE",0.2824910568607453,0,2,217,567,568,580,0.95,126,,3440
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","controls","PE",0.2816430345189545,0,2,217,567,568,580,0.95,126,,3440
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","controls","PE",0.28146200591546644,0,2,217,567,568,580,0.95,126,,3440
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","controls","PE",0.2814232631249995,0,2,217,567,568,580,0.95,126,,3440
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","controls","PE",0.2815387257243348,0,2,217,567,568,580,0.95,126,,3440
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","controls","PE",0.2912978107345247,0,2,217,567,568,580,0.95,126,,3440
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","controls","PE",0.2913625811073351,0,2,217,567,568,580,0.95,126,,3440
