"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-14",1,2022,"abundance","jags_RW","dm_controls","DM",19.927,11.787,28.971,90,0.95,"2365.1",2365,NA,552,217,554,552,566,-2,NA,NA
"2022-04-14",3,2022,"abundance","jags_RW","dm_controls","DM",32.972,0.089,115.786,90,0.95,"2365.1",2365,NA,553,217,554,552,566,-1,NA,NA
"2022-04-14",4,2022,"abundance","jags_RW","dm_controls","DM",43.436,1.49,196.9,90,0.95,"2365.1",2365,NA,554,217,554,552,566,0,NA,NA
"2022-04-14",4,2022,"abundance","jags_RW","dm_controls","DM",49.393,0.833,196.9,90,0.95,"2365.1",2365,NA,555,217,554,552,566,1,NA,NA
"2022-04-14",5,2022,"abundance","jags_RW","dm_controls","DM",52.536,0.488,196.9,90,0.95,"2365.1",2365,NA,556,217,554,552,566,2,NA,NA
"2022-04-14",6,2022,"abundance","jags_RW","dm_controls","DM",53.822,0.277,196.9,90,0.95,"2365.1",2365,NA,557,217,554,552,566,3,NA,NA
"2022-04-14",7,2022,"abundance","jags_RW","dm_controls","DM",53.938,0.153,196.9,90,0.95,"2365.1",2365,NA,558,217,554,552,566,4,NA,NA
"2022-04-14",8,2022,"abundance","jags_RW","dm_controls","DM",53.494,0.084,196.9,90,0.95,"2365.1",2365,NA,559,217,554,552,566,5,NA,NA
"2022-04-14",9,2022,"abundance","jags_RW","dm_controls","DM",52.731,0.032,196.9,90,0.95,"2365.1",2365,NA,560,217,554,552,566,6,NA,NA
"2022-04-14",10,2022,"abundance","jags_RW","dm_controls","DM",52.188,0.003,196.9,90,0.95,"2365.1",2365,NA,561,217,554,552,566,7,NA,NA
"2022-04-14",11,2022,"abundance","jags_RW","dm_controls","DM",51.601,0,196.9,90,0.95,"2365.1",2365,NA,562,217,554,552,566,8,NA,NA
"2022-04-14",12,2022,"abundance","jags_RW","dm_controls","DM",50.544,0,196.9,90,0.95,"2365.1",2365,NA,563,217,554,552,566,9,NA,NA
"2022-04-14",1,2023,"abundance","jags_RW","dm_controls","DM",50.16,0,196.9,90,0.95,"2365.1",2365,NA,564,217,554,552,566,10,NA,NA
"2022-04-14",2,2023,"abundance","jags_RW","dm_controls","DM",49.514,0,196.9,90,0.95,"2365.1",2365,NA,565,217,554,552,566,11,NA,NA
"2022-04-14",3,2023,"abundance","jags_RW","dm_controls","DM",49.052,0,196.9,90,0.95,"2365.1",2365,NA,566,217,554,552,566,12,NA,NA
